"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
81,"DVD","Dover Motorsports, Inc.","Consumer Cyclical","Leisure","USA",77.09,6.74,,1.35,1.30,1.11,3.62,14.28,3.08%,0.00%,0.34,-19.70%,,11.90%,5.00%,0.10%,,18733.70%,35.84,15.04,15.79%,0.00%,43.90%,-2.42%,0.03%,0.09,7.30%,9.40%,9.70%,2.80,2.80,0.00,0.00,38.30%,11.30%,10.30%,14.07%,16.85%,70.04%,48.37%,22.04%,22.04%,0.69,0.13,11.46%,5.73%,16.63%,26.82%,54.73%,-10.08%,65.71%,-10.08%,118.87%,70.55,-0.43%,2.64%,,54.68,5.68,2.32,2.20%,310406,10/29/2020 8:30:00 AM,,10/4/1996,,
82,"PZG","Paramount Gold Nevada Corp.","Basic Materials","Gold","USA",40.10,,,,50.12,0.84,8.91,,,,-0.24,-1.00%,,18.30%,,39.80%,-7.80%,,33.72,26.42,0.70%,11.63%,8.20%,95.81%,0.52%,1.08,-13.00%,-14.80%,,8.70,8.70,0.11,0.11,23.50%,,,8.33%,3.87%,2.07%,-2.50%,50.00%,51.28%,1.99,0.06,5.21%,4.87%,7.27%,8.28%,7.09%,-3.63%,24.48%,-19.26%,153.45%,60.72,-3.63%,5.98%,1.50,127.59,3.03,1.20,2.14%,386288,,,4/10/2015,1.20,0.42%
83,"CVU","CPI Aerostructures, Inc.","Industrials","Aerospace & Defense","USA",44.90,,29.47,,0.55,,12.47,149.66,,,-0.51,52.70%,159.10%,33.90%,9.00%,17.10%,164.70%,12.80%,11.90,10.24,1.70%,0.00%,38.80%,-2.13%,0.89%,1.10,-8.70%,41.60%,-10.50%,1.50,1.10,,,9.40%,-2.90%,-4.80%,-0.23%,18.61%,49.65%,10.40%,-42.56%,-43.08%,1.74,0.21,5.95%,5.48%,5.93%,27.61%,33.87%,-4.63%,73.78%,-44.14%,203.10%,64.94,0.51%,1.54%,3.00,83.46,1.09,3.91,2.06%,90882,12/31/2020 8:30:00 AM,4.00,9/17/1992,,
84,"HNRG","Hallador Energy Company","Energy","Thermal Coal","USA",47.20,,6.39,,0.18,0.24,8.91,1.69,,,-1.99,-888.00%,1250.00%,-50.40%,,5.90%,151.80%,-21.70%,30.47,22.81,3.80%,0.00%,32.70%,-8.44%,1.23%,0.94,-1.20%,-2.70%,-12.00%,1.10,0.40,0.60,0.79,25.60%,1.50%,-2.00%,45.54%,59.78%,122.73%,132.52%,-49.83%,-50.51%,0.78,0.13,19.56%,9.30%,33.75%,54.23%,85.04%,-14.29%,108.33%,-50.00%,150.00%,73.79,-5.06%,7.48%,,299.88,1.95,1.50,2.04%,583759,11/2/2020 4:30:00 PM,,1/20/1997,1.50,0.00%
85,"AEMD","Aethlon Medical, Inc.","Healthcare","Medical Devices","USA",25.00,,,,41.66,2.17,1.72,,,,-0.79,63.60%,21.80%,36.60%,,-3.10%,88.70%,,12.07,11.77,1.00%,-20.97%,10.40%,2.13%,3.89%,0.21,-49.70%,-54.60%,-67.80%,9.90,9.90,0.00,0.00,,,,11.76%,43.60%,87.12%,30.00%,176.60%,156.49%,0.62,0.22,9.78%,10.50%,27.37%,47.26%,55.48%,-17.92%,90.91%,-41.94%,161.41%,68.96,2.44%,-0.40%,2.00,2162.46,0.64,2.52,2.02%,1376435,10/28/2020 4:30:00 PM,,5/11/1994,2.56,1.59%
86,"PEI","Pennsylvania Real Estate Investment Trust","Real Estate","REIT - Retail","USA",81.10,,,,0.29,0.24,2.23,,,,-1.39,73.70%,-7.80%,-3.40%,1.00%,-4.90%,-306.00%,-21.10%,77.40,65.49,17.67%,0.00%,30.50%,-36.84%,18.55%,3.45,-4.50%,-29.50%,1.70%,,,5.75,5.75,54.70%,-10.80%,-37.70%,0.00%,-7.41%,78.54%,-30.07%,-80.51%,-81.24%,3.07,0.10,5.21%,7.69%,-2.60%,27.59%,1.92%,-26.09%,187.32%,-81.11%,187.32%,54.94,0.99%,1.00%,3.00,3523.31,0.34,1.02,2.00%,1200036,11/6/2020 8:30:00 AM,1.00,5/3/1973,1.02,0.00%
87,"KIQ","Kelso Technologies Inc.","Industrials","Railroads","Canada",25.71,16.03,,,1.71,2.09,,,,,0.03,,,,,,,-71.70%,47.17,45.07,4.27%,0.00%,5.04%,,0.39%,1.91,,,,,,,,,,,0.76%,11.20%,3.02%,-14.83%,-27.31%,-24.63%,,0.04,8.08%,6.55%,4.66%,4.43%,-2.71%,-10.34%,24.92%,-44.38%,24.92%,55.58,-3.32%,5.50%,,91.13,0.98,0.56,2.00%,89495,10/29/2020 8:30:00 AM,,10/20/2003,0.56,0.72%
88,"RMTI","Rockwell Medical, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",92.60,,,,1.48,1.71,1.38,,,,-0.43,7.90%,50.00%,-1.70%,38.00%,2.50%,16.90%,-0.60%,93.57,81.49,0.30%,-75.39%,45.40%,47.33%,2.83%,1.91,-46.30%,-117.70%,,6.10,5.80,0.50,0.50,5.50%,-44.30%,-47.20%,-0.98%,-5.61%,-5.61%,-47.67%,-57.38%,-58.61%,1.10,0.07,7.09%,6.58%,-3.89%,3.15%,-35.88%,-18.25%,24.10%,-73.25%,24.10%,49.71,-0.96%,2.97%,2.00,1206.63,0.68,1.03,1.98%,817262,11/9/2020 4:30:00 PM,,1/27/1998,1.03,0.00%
89,"CTXR","Citius Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",57.80,,0.46,,,1.57,4.16,,,,-0.47,42.00%,353.06%,20.00%,,,51.00%,,51.61,43.27,22.20%,0.00%,13.40%,3.33%,3.82%,2.23,-52.50%,-66.70%,,3.40,3.40,0.01,0.01,,,,-7.27%,0.99%,0.99%,-16.39%,2.93%,0.00%,1.54,0.06,4.93%,6.74%,-6.47%,0.31%,4.57%,-18.11%,19.14%,-47.21%,150.60%,45.20,4.00%,-1.96%,2.00,741.45,0.71,1.04,1.96%,528792,,,10/2/2014,,
90,"SINT","Sintx Technologies, Inc.","Healthcare","Medical Devices","USA",42.41,,,,60.58,1.30,1.56,,,,-2.22,92.60%,72.70%,,,-50.30%,86.90%,-50.00%,25.55,25.16,1.54%,1.40%,1.40%,246.47%,0.62%,0.10,-77.60%,-100.40%,-126.80%,8.80,8.80,0.01,0.01,21.90%,,,-8.72%,-27.65%,-22.66%,-5.99%,7.53%,5.37%,1.57,0.13,6.27%,6.00%,-10.36%,-9.69%,8.24%,-28.89%,3.23%,-51.52%,471.43%,39.36,1.91%,0.00%,2.00,1515.34,0.79,1.60,1.91%,1195524,,,2/13/2014,1.60,0.00%
91,"MDWD","MediWound Ltd.","Healthcare","Biotechnology","Israel",99.31,,,,4.84,11.56,4.00,,,,-0.41,136.40%,46.20%,15.80%,,161.70%,32.90%,29.40%,27.18,15.58,42.77%,0.00%,18.80%,2.81%,0.20%,0.44,-29.40%,-93.20%,25.20%,2.60,2.50,0.22,0.35,34.20%,-47.40%,-53.10%,-9.09%,0.27%,-1.86%,9.79%,19.74%,19.35%,1.63,0.22,5.69%,5.85%,-0.48%,1.75%,22.82%,-13.33%,21.61%,-15.09%,161.32%,49.09,0.53%,1.35%,1.60,70.22,0.53,3.77,1.89%,37568,11/10/2020 8:30:00 AM,,3/20/2014,,
92,"SYBX","Synlogic, Inc.","Healthcare","Biotechnology","USA",77.00,,,,42.78,0.65,0.75,,,,-1.64,16.40%,10.80%,23.60%,,,6.20%,,36.30,28.21,0.10%,0.00%,39.90%,-8.57%,1.29%,0.32,-34.40%,-41.60%,-34.60%,16.40,16.40,0.00,0.00,,,,-6.09%,-6.09%,7.46%,10.77%,-19.40%,-16.28%,2.22,0.21,5.64%,7.23%,-2.87%,2.30%,2.84%,-44.86%,23.60%,-44.86%,62.96%,48.71,0.46%,1.39%,1.60,1120.80,0.38,2.20,1.85%,431197,11/5/2020 8:30:00 AM,,10/1/2015,,
93,"ADIL","Adial Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",25.81,,,,,3.27,3.49,,,,-0.82,64.30%,28.10%,,,,-46.10%,,13.65,11.87,17.53%,-11.62%,9.80%,-7.06%,2.84%,0.40,-121.30%,-132.80%,,7.50,7.50,0.00,0.00,,,,-6.59%,-16.67%,-19.05%,23.19%,-30.33%,-29.46%,,0.13,6.57%,6.74%,-8.39%,-6.53%,8.73%,-26.69%,8.12%,-56.75%,73.00%,42.56,2.37%,-0.59%,2.00,845.68,0.21,1.73,1.76%,177243,,,7/27/2018,,
94,"SVRA","Savara Inc.","Healthcare","Biotechnology","USA",67.10,,,,223.67,0.91,0.71,,,,-1.34,-5.70%,37.50%,34.70%,,,38.30%,,60.29,45.21,0.50%,0.00%,41.50%,-9.49%,1.37%,2.35,-56.20%,-77.40%,,12.60,12.60,0.33,0.00,,,,-15.44%,-13.53%,6.48%,-46.01%,-71.81%,-74.33%,1.20,0.11,7.73%,8.82%,-10.28%,-3.51%,-34.97%,-22.00%,17.56%,-74.29%,17.56%,42.25,1.74%,0.00%,2.00,262.76,1.61,1.17,1.74%,423963,11/5/2020 4:30:00 PM,,10/16/2000,1.17,0.00%
95,"RETO","ReTo Eco-Solutions, Inc.","Basic Materials","Building Materials","China",15.19,,,,1.07,0.47,,,,,-0.64,-565.00%,,,,16.50%,-361.30%,-83.80%,23.62,10.80,55.27%,0.00%,1.00%,,0.39%,0.05,-20.60%,-36.90%,-21.40%,0.90,0.80,0.19,0.44,24.20%,-90.30%,,6.01%,10.18%,34.62%,-47.26%,-30.75%,-24.31%,,0.06,7.51%,8.83%,3.16%,3.57%,-7.56%,-22.31%,27.05%,-64.80%,125.30%,55.10,-2.04%,3.84%,,906.48,1.01,0.68,1.72%,916722,,,11/29/2017,0.68,-0.13%
96,"CANF","Can-Fite BioPharma Ltd.","Healthcare","Biotechnology","Israel",27.44,,,,34.08,2.83,,,,,-1.47,62.70%,44.70%,,,,,-81.70%,15.41,14.76,1.19%,0.00%,7.72%,,1.73%,0.56,,,,,,,,,,,-3.26%,-2.73%,2.89%,-11.00%,-42.95%,-46.06%,,0.10,3.56%,5.43%,-2.69%,-0.62%,-4.41%,-17.35%,10.37%,-54.75%,67.59%,46.31,0.56%,1.12%,2.00,454.22,0.43,1.81,1.69%,195332,11/30/2020 8:30:00 AM,,11/1/2012,1.81,0.00%
97,"IMH","Impac Mortgage Holdings, Inc.","Financial","Mortgage Finance","USA",65.00,,4.68,,28.26,3.75,1.17,0.07,,,-4.08,94.60%,125.70%,11.10%,4.00%,15.50%,11.20%,-24.40%,21.26,11.48,16.10%,25.83%,21.20%,-1.80%,0.64%,0.44,-3.10%,-201.70%,-0.70%,,,3.94,139.58,,,,5.92%,55.10%,120.29%,117.14%,-42.21%,-42.21%,0.83,0.29,11.52%,12.55%,8.27%,47.47%,74.19%,-12.22%,128.89%,-60.64%,180.91%,62.95,-0.64%,2.30%,,165.01,2.80,3.09,1.64%,462614,11/5/2020 4:30:00 PM,,11/21/1995,,
98,"ASLN","ASLAN Pharmaceuticals Limited","Healthcare","Biotechnology","Singapore",59.00,,,,311.00,,4.07,,,,-1.33,-5.20%,-74.40%,-14.80%,,,59.70%,,37.99,37.99,,,10.60%,-2.29%,0.07%,0.07,-190.20%,,-283.60%,3.20,3.20,,,,,,-5.18%,12.27%,-7.58%,-7.58%,-9.41%,-9.85%,,0.13,4.63%,8.44%,-5.87%,2.97%,8.95%,-18.78%,30.99%,-34.74%,124.10%,47.37,0.54%,1.09%,2.30,430.28,0.38,1.86,1.64%,162460,,,5/4/2018,,
99,"AIRI","Air Industries Group","Industrials","Aerospace & Defense","USA",40.00,,15.38,,0.82,3.32,26.67,,,,-0.08,71.70%,500.00%,-24.00%,,-3.20%,-213.70%,-2.10%,30.62,24.78,20.10%,-1.34%,23.60%,1.01%,0.01%,0.00,-4.10%,-19.50%,0.60%,1.30,0.30,0.62,2.57,12.60%,-5.40%,-4.60%,4.24%,-6.11%,8.85%,-10.87%,-47.66%,-46.52%,1.17,0.09,7.07%,5.91%,1.54%,5.27%,8.19%,-20.89%,33.18%,-62.80%,108.33%,55.18,-4.58%,6.50%,2.00,482.12,0.32,1.25,1.63%,152147,10/29/2020 4:30:00 PM,,10/5/2000,,
100,"CTHR","Charles & Colvard, Ltd.","Consumer Cyclical","Luxury Goods","USA",36.49,,12.30,,1.24,0.84,2.64,91.24,,,-0.19,-309.00%,66.67%,2.90%,30.00%,2.60%,327.50%,3.90%,28.79,25.65,5.40%,55.69%,26.00%,22.83%,0.26%,0.30,-10.90%,-12.60%,-14.90%,5.10,3.30,0.01,0.02,47.10%,-19.00%,-18.60%,-3.91%,6.03%,39.06%,75.16%,-15.06%,-13.38%,0.39,0.06,5.66%,4.45%,-2.38%,11.79%,50.59%,-8.09%,54.32%,-21.88%,108.33%,52.64,0.00%,1.63%,2.00,219.69,0.57,1.25,1.63%,126033,,1.50,11/14/1997,,
101,"REI","Ring Energy, Inc.","Energy","Oil & Gas E&P","USA",54.79,,9.29,,0.41,0.10,3.06,0.27,,,-1.30,198.70%,-74.09%,6.30%,37.00%,38.70%,-122.10%,-37.40%,67.98,57.05,12.00%,2.24%,24.50%,-35.49%,19.23%,5.89,-9.60%,-18.00%,5.20%,1.60,1.60,0.83,0.83,68.10%,-91.40%,-65.80%,-8.75%,4.75%,-2.86%,-45.91%,-75.10%,-75.00%,2.64,0.06,8.64%,9.36%,-7.38%,4.57%,-21.45%,-29.45%,55.75%,-79.76%,55.75%,46.84,2.27%,-0.74%,2.80,1864.02,0.86,0.67,1.52%,1595494,11/9/2020 4:30:00 PM,1.00,3/29/2007,0.67,0.00%
102,"GVP","GSE Systems, Inc.","Technology","Software - Application","USA",27.60,,22.00,,0.44,2.36,3.58,4.60,,,-0.77,-34.30%,112.80%,-8.00%,,17.20%,47.40%,-35.50%,20.56,16.26,4.80%,22.60%,52.90%,-1.93%,0.05%,0.04,-30.80%,-109.30%,-34.10%,1.10,1.10,0.84,1.19,25.70%,-16.50%,-25.20%,-6.38%,15.28%,26.92%,33.33%,-28.26%,-20.00%,1.65,0.11,7.96%,8.57%,3.18%,16.59%,28.15%,-21.18%,37.78%,-27.63%,55.81%,56.02,-2.19%,3.79%,2.00,200.83,0.55,1.34,1.52%,110536,11/16/2020 4:30:00 PM,1.50,7/27/1995,,
103,"PRPO","Precipio, Inc.","Healthcare","Diagnostics & Research","USA",36.20,,,,7.54,2.41,16.46,,,,-1.69,83.20%,,68.20%,20.00%,20.30%,32.70%,100.00%,17.23,17.02,0.20%,25.91%,3.20%,297.84%,9.70%,2.31,-81.20%,-124.70%,-91.20%,0.90,0.80,0.04,0.09,13.50%,,,-0.96%,-6.33%,-15.51%,59.23%,4.02%,0.98%,2.95,0.15,6.15%,7.80%,-4.25%,-2.89%,21.51%,-26.57%,9.95%,-73.75%,281.82%,45.92,-0.94%,2.42%,2.00,713.48,0.61,2.10,1.45%,438606,11/19/2020 4:30:00 PM,,7/18/2000,,
104,"IFMK","iFresh Inc.","Consumer Defensive","Grocery Stores","USA",23.60,,,,0.26,2.80,3.03,,,,-0.18,42.80%,,-64.50%,,-6.90%,-140.70%,10.50%,27.52,10.33,15.00%,0.00%,0.80%,-29.93%,5.39%,1.92,-3.20%,-211.50%,-62.50%,0.60,0.40,0.26,2.87,20.30%,-6.90%,-4.10%,0.38%,-2.13%,13.48%,-24.71%,95.75%,93.00%,-3.11,0.05,4.11%,7.10%,-1.44%,-1.29%,-20.18%,-21.38%,13.44%,-71.94%,130.17%,49.20,1.83%,-0.41%,,290.67,0.35,0.79,1.42%,102117,11/24/2020 8:30:00 AM,,2/13/2017,,
105,"MMLP","Martin Midstream Partners L.P.","Energy","Oil & Gas Midstream","USA",55.20,23.44,,6.51,0.08,,29.05,2.41,1.40%,621.30%,0.06,139.60%,73.30%,21.50%,3.60%,-12.40%,-181.70%,-14.30%,38.66,31.85,1.80%,4.95%,47.20%,1.59%,0.24%,0.33,0.40%,-6.20%,10.40%,1.60,0.80,,,46.10%,6.50%,0.30%,-12.80%,-9.49%,24.35%,-25.52%,-64.25%,-64.52%,3.04,0.12,6.60%,7.30%,-14.37%,-10.49%,-18.33%,-32.56%,4.69%,-70.10%,60.22%,38.39,1.40%,0.00%,3.50,229.98,1.15,1.45,1.40%,264319,10/21/2020 4:30:00 PM,2.25,11/1/2002,,
106,"MRKR","Marker Therapeutics, Inc.","Healthcare","Biotechnology","USA",72.99,,,,104.28,1.96,2.27,,,,-0.51,93.90%,-13.60%,54.40%,,,-11.20%,,46.57,33.67,29.89%,0.00%,29.80%,-0.29%,10.20%,12.52,-49.40%,-56.30%,-51.10%,7.00,7.00,0.00,0.00,,,,-5.23%,-17.14%,-0.68%,-29.95%,-48.40%,-49.65%,1.28,0.12,6.90%,7.83%,-6.28%,-4.74%,-20.61%,-30.33%,11.36%,-56.64%,11.36%,44.33,1.38%,0.00%,1.50,274.35,0.68,1.47,1.38%,185943,11/9/2020 4:30:00 PM,,1/5/1998,1.47,0.00%
107,"GSUM","Gridsum Holding Inc.","Technology","Software - Application","China",57.39,,,,1.14,,35.87,,,,-1.94,5.90%,,-43.40%,,21.30%,-3.10%,120.40%,34.62,21.24,15.38%,0.00%,24.50%,-1.15%,0.53%,0.29,-57.00%,136.00%,-756.80%,0.30,0.30,,,74.30%,,,0.00%,-5.23%,-3.55%,133.56%,3.82%,33.61%,1.48,0.04,2.73%,2.10%,-0.51%,-3.68%,50.62%,-8.59%,3.12%,-12.23%,596.20%,47.10,1.23%,0.00%,,383.61,0.09,1.65,1.23%,34965,,,9/23/2016,,
108,"ETTX","Entasis Therapeutics Holdings Inc.","Healthcare","Biotechnology","USA",86.89,,,,,1.19,,,,,-3.36,-3.50%,49.00%,,,,-40.00%,,29.96,13.57,52.60%,33.78%,31.00%,27.81%,1.53%,0.25,-101.50%,-118.70%,-112.80%,10.00,10.00,0.00,0.00,,,,-9.19%,38.76%,19.90%,-15.41%,-50.20%,-50.30%,,0.20,11.80%,9.30%,12.71%,29.23%,-0.91%,-14.68%,58.23%,-55.67%,58.23%,60.36,-0.79%,2.02%,1.90,812.84,0.33,2.50,1.21%,268125,,,9/26/2018,,
109,"SANW","S&W Seed Company","Consumer Defensive","Farm Products","USA",96.40,,,,1.19,1.31,27.54,,,,-0.66,-90.90%,23.40%,-19.00%,15.00%,-0.40%,-44.90%,13.00%,33.45,32.33,3.10%,7.74%,78.00%,0.97%,0.08%,0.46,-13.90%,-26.50%,-13.90%,1.50,0.40,0.19,0.62,16.80%,-23.30%,-27.00%,-4.56%,13.13%,21.58%,5.02%,33.79%,39.52%,0.67,0.20,5.64%,7.53%,3.45%,15.26%,24.29%,-16.38%,37.67%,-25.63%,77.25%,58.01,1.02%,0.00%,1.70,53.43,1.45,2.96,1.02%,77302,11/11/2020 8:30:00 AM,,6/14/2010,2.96,0.00%
110,"PT","Pintec Technology Holdings Limited","Financial","Credit Services","China",40.89,,,,0.21,1.44,1.37,,,,-3.28,,,,,,,106.20%,42.45,33.06,10.42%,0.00%,0.30%,19.01%,1.13%,1.51,-40.50%,-98.90%,-93.70%,1.10,1.10,0.54,4.23,40.10%,-72.20%,-70.50%,-2.98%,5.31%,9.32%,-12.51%,-47.03%,-46.16%,,0.07,6.35%,7.03%,1.31%,3.83%,-9.32%,-23.85%,26.88%,-69.82%,31.99%,52.13,-1.99%,3.07%,,248.92,0.22,0.99,1.02%,55165,,,10/25/2018,,
111,"CXDC","China XD Plastics Company Limited","Consumer Cyclical","Auto Parts","China",70.50,,,,0.07,0.08,0.34,,,,-2.95,-95.60%,,-52.30%,,5.50%,-387.00%,-22.30%,67.92,34.67,42.40%,0.00%,26.70%,-2.77%,0.04%,0.14,-2.90%,-9.80%,3.00%,1.20,0.70,0.73,1.69,12.00%,-2.90%,-7.90%,-10.00%,-16.10%,-15.38%,-14.66%,-45.60%,-44.69%,1.09,0.04,6.62%,4.22%,-7.90%,-12.85%,-7.89%,-16.67%,2.55%,-59.02%,58.70%,30.90,1.01%,0.00%,,98.61,2.23,1.00,1.01%,219794,11/16/2020 8:30:00 AM,,9/27/2007,,
112,"BKEP","Blueknight Energy Partners, L.P.","Energy","Oil & Gas Midstream","USA",82.01,,,,0.26,0.23,82.01,20.00,8.04%,,-0.22,89.50%,100.00%,-23.10%,4.00%,14.70%,626.10%,-6.40%,41.17,34.77,0.50%,0.00%,27.80%,7.21%,0.06%,0.09,-3.30%,-2.80%,5.60%,0.70,0.70,0.75,0.00,48.90%,8.50%,-3.10%,-8.72%,14.37%,43.17%,41.13%,68.64%,76.11%,2.22,0.11,5.97%,5.11%,5.49%,20.23%,40.14%,-8.64%,51.13%,-8.64%,279.25%,59.92,1.01%,0.00%,3.00,241.47,0.78,2.01,1.01%,188703,11/4/2020 4:30:00 PM,2.00,7/18/2007,,
113,"VCNX","Vaccinex, Inc.","Healthcare","Biotechnology","USA",47.69,,,,79.49,,,,,,-1.70,3.80%,9.30%,,,,21.50%,50.00%,20.08,18.27,2.20%,222.29%,50.40%,19.31%,1.41%,0.33,-367.10%,113.00%,122.20%,1.30,1.30,,,99.70%,,,-10.00%,-0.48%,18.29%,-37.84%,-58.67%,-57.32%,,0.15,7.13%,7.72%,-1.85%,3.60%,-42.89%,-34.89%,27.44%,-82.91%,28.22%,48.92,-0.48%,1.45%,2.00,785.60,0.18,2.09,0.97%,137577,,,8/9/2018,2.09,0.00%
114,"ALRN","Aileron Therapeutics, Inc.","Healthcare","Biotechnology","USA",44.30,,,,,3.25,3.12,,,,-0.77,44.10%,13.60%,-1.80%,2.10%,,54.20%,,39.32,27.84,31.56%,0.00%,14.40%,-15.38%,4.24%,1.08,-98.30%,-170.40%,,3.00,3.00,0.02,0.02,,,,-10.34%,-2.80%,-15.45%,-10.34%,74.76%,81.50%,3.13,0.08,9.07%,6.84%,1.63%,-7.93%,0.10%,-53.54%,15.38%,-57.49%,320.00%,47.99,1.94%,-0.96%,1.40,1097.02,0.76,1.05,0.96%,830975,,,6/29/2017,,
115,"NWHM","The New Home Company Inc.","Consumer Cyclical","Residential Construction","USA",89.30,,,,0.15,0.43,0.71,0.72,,,-1.83,42.30%,,-27.20%,25.00%,34.90%,128.20%,-21.00%,18.23,12.72,0.20%,0.00%,61.40%,5.18%,0.66%,1.37,-6.10%,-16.30%,-0.70%,,,1.46,1.46,10.50%,-6.20%,-5.90%,-1.26%,-14.57%,-14.10%,46.56%,2.40%,0.64%,2.68,0.26,6.24%,5.19%,-5.35%,-9.23%,21.21%,-18.45%,3.05%,-21.17%,403.03%,38.48,0.85%,0.00%,3.00,61.48,1.11,4.73,0.85%,68471,11/2/2020 8:30:00 AM,,1/31/2014,,
116,"BRQS","Borqs Technologies, Inc.","Technology","Software - Application","China",44.99,,,,0.45,,37.49,,,,-0.95,61.80%,,,,,,-61.10%,45.59,32.29,26.85%,0.00%,17.20%,2.56%,0.59%,0.09,,,107.20%,0.40,0.30,,,0.60%,,,-6.90%,-8.62%,0.65%,-17.76%,-74.50%,-45.17%,2.03,0.08,5.01%,6.26%,-5.81%,-5.46%,-22.90%,-33.67%,13.07%,-88.15%,22.69%,42.50,-0.50%,1.33%,,2184.55,0.56,1.00,0.82%,1230650,,,11/5/2015,,
117,"ZYNE","Zynerba Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",97.71,,,,,1.45,1.52,,,,-2.08,42.60%,36.60%,-17.80%,,,-268.60%,,29.24,27.35,7.11%,0.00%,19.70%,-26.85%,13.85%,4.93,-63.80%,-74.20%,,7.10,7.10,0.00,0.00,,,,-3.23%,-26.17%,-2.37%,-5.71%,-43.88%,-45.36%,2.96,0.23,4.71%,5.23%,-13.06%,-13.79%,-17.78%,-30.58%,5.56%,-55.37%,30.39%,31.49,-0.15%,0.91%,2.00,768.12,0.88,3.33,0.76%,677094,,,8/5/2015,3.33,0.00%
118,"NINE","Nine Energy Service, Inc.","Energy","Oil & Gas Equipment & Services","USA",86.20,,,,0.21,1.51,1.07,,,,-19.16,-242.30%,32.90%,-33.70%,,4.70%,11.80%,-75.50%,29.85,15.94,0.10%,0.00%,52.00%,-7.57%,2.23%,1.35,-98.40%,-372.80%,-22.80%,5.40,3.90,6.43,6.46,9.00%,,,-4.23%,20.35%,142.86%,38.78%,-64.49%,-65.22%,,0.29,7.30%,11.93%,3.01%,36.55%,64.39%,-12.18%,160.95%,-74.27%,621.05%,58.71,-1.79%,2.57%,3.10,263.34,0.34,2.74,0.74%,89601,11/5/2020 8:30:00 AM,1.79,1/19/2018,2.74,0.00%
119,"CLBS","Caladrius Biosciences, Inc.","Healthcare","Biotechnology","USA",28.90,,,,,0.70,0.72,,,,-0.63,-12.40%,40.80%,35.50%,,,39.10%,,18.60,17.03,1.00%,37.88%,19.20%,15.85%,0.76%,0.69,-23.80%,-28.00%,,9.90,9.90,0.00,0.00,,,,-5.30%,-4.67%,-21.43%,-18.29%,-43.31%,-43.03%,1.57,0.11,7.23%,8.13%,-5.08%,-5.72%,-23.17%,-17.71%,15.20%,-60.44%,37.14%,44.23,0.70%,0.00%,2.30,188.97,0.97,1.44,0.70%,182822,11/5/2020 4:30:00 PM,,11/3/1995,,
120,"RNWK","RealNetworks, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",59.70,,,,0.64,1.64,,,,,-0.45,20.80%,,23.40%,,2.00%,38.20%,-6.20%,38.27,20.79,1.10%,0.00%,27.40%,-2.07%,1.81%,0.90,-11.30%,-44.60%,-67.00%,1.10,1.10,0.06,0.17,60.40%,-16.60%,-18.80%,4.70%,0.00%,22.35%,22.83%,23.81%,30.00%,1.60,0.11,8.81%,6.96%,4.39%,6.33%,22.48%,-21.50%,28.69%,-29.91%,390.63%,58.54,-0.63%,1.28%,,419.86,0.27,1.57,0.64%,112746,11/3/2020 4:30:00 PM,,11/21/1997,1.57,0.00%
121,"VOLT","Volt Information Sciences, Inc.","Industrials","Staffing & Employment Services","USA",38.60,,9.32,,0.04,0.95,,10.72,,,-1.02,53.70%,119.60%,-34.70%,,-10.20%,21.70%,-20.30%,21.59,13.30,3.40%,15.33%,26.40%,-16.06%,0.09%,0.07,-9.10%,-52.00%,-12.00%,2.10,2.10,1.46,1.46,15.70%,-2.00%,-2.50%,0.00%,-20.98%,30.15%,36.15%,-33.46%,-28.63%,2.42,0.18,12.43%,8.92%,-6.49%,2.91%,38.54%,-24.26%,40.16%,-44.89%,173.85%,47.45,0.56%,0.00%,,167.49,0.56,1.78,0.56%,93698,,,11/1/1982,,
