"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
119,"TOMZ","TOMI Environmental Solutions, Inc.","Industrials","Pollution & Treatment Controls","USA",72.68,11.80,,,3.13,5.41,12.32,15.80,,0.00%,0.36,29.50%,,-60.80%,,23.10%,460.90%,168.70%,16.74,10.21,0.10%,0.00%,,,0.37%,0.19,49.00%,78.10%,-35.30%,5.00,3.50,0.03,0.03,60.00%,30.10%,29.10%,7.56%,0.71%,-28.83%,-57.47%,344.79%,373.18%,-5.70,0.43,12.15%,10.24%,-4.89%,-28.14%,-44.84%,-57.52%,10.72%,-75.76%,437.76%,41.85,-3.95%,0.70%,,199.71,1.04,4.13,-3.28%,206767,11/12/2020 4:30:00 PM,,6/20/2008,4.13,0.00%
120,"CXDC","China XD Plastics Company Limited","Consumer Cyclical","Auto Parts","China",76.15,,,,0.07,0.09,0.36,,,,-2.95,-95.60%,,-52.30%,,5.50%,-387.00%,-22.30%,67.92,34.67,42.40%,0.00%,26.70%,-2.72%,0.04%,0.15,-2.90%,-9.80%,3.00%,1.20,0.70,0.73,1.69,12.00%,-2.90%,-7.90%,-3.67%,-12.50%,-7.89%,-8.70%,-44.44%,-41.34%,1.11,0.04,4.74%,3.34%,-8.80%,-12.37%,-6.22%,-18.80%,0.00%,-58.40%,61.09%,30.89,-4.25%,0.95%,,87.15,4.70,1.01,-3.33%,409568,11/16/2020 8:30:00 AM,,9/27/2007,1.02,0.49%
121,"NM","Navios Maritime Holdings Inc.","Industrials","Marine Shipping","Monaco",38.85,,,,0.09,,0.38,0.80,,,-19.09,48.30%,,-13.30%,16.00%,-3.10%,,-10.90%,16.53,15.38,23.20%,0.00%,8.40%,-1.70%,0.08%,0.14,-10.10%,,0.80%,0.80,0.70,,,38.70%,,-47.10%,-4.08%,17.50%,35.06%,6.82%,-50.42%,-47.54%,2.59,0.19,7.23%,8.53%,-10.68%,10.70%,12.45%,-26.54%,56.55%,-52.21%,74.32%,47.67,-2.16%,-1.28%,1.00,88.83,0.97,2.27,-3.40%,86049,11/23/2020 8:30:00 AM,,1/6/2005,,
122,"BHTG","BioHiTech Global, Inc.","Industrials","Pollution & Treatment Controls","USA",27.33,,,,6.21,,5.47,,,,-0.63,49.90%,75.40%,0.00%,,22.70%,-27.00%,-50.00%,22.05,18.17,6.30%,0.22%,1.80%,9.08%,0.25%,0.10,-20.30%,255.60%,-21.60%,0.50,0.50,,,-8.10%,,,-3.31%,-13.97%,-7.14%,-57.30%,-30.77%,-31.18%,1.48,0.08,4.25%,6.61%,-11.06%,-10.37%,-19.16%,-33.53%,0.89%,-74.32%,11.88%,35.18,-3.42%,0.00%,2.00,435.75,0.94,1.13,-3.42%,411305,11/16/2020 4:30:00 PM,2.00,10/28/2015,1.13,0.00%
123,"GNLN","Greenlane Holdings, Inc.","Healthcare","Pharmaceutical Retailers","USA",55.13,,,,0.40,2.84,1.38,,,,-0.45,-388.60%,84.10%,,,,-414.50%,-20.30%,12.80,12.59,0.40%,-88.38%,36.20%,3.61%,5.37%,1.94,-10.30%,-67.80%,-113.80%,2.70,1.70,0.50,0.52,16.60%,-34.50%,-10.00%,-6.19%,29.84%,97.58%,7.63%,27.81%,25.65%,,0.39,6.81%,11.14%,-7.40%,14.08%,32.54%,-20.68%,63.90%,-20.68%,287.86%,50.07,-3.66%,0.24%,1.60,348.20,0.72,3.95,-3.42%,249248,11/12/2020 8:30:00 AM,5.40,4/18/2019,3.95,0.00%
124,"JT","Jianpu Technology Inc.","Financial","Credit Services","China",61.48,,,,0.25,0.04,0.58,,,,-21.19,-119.50%,,,,,-156.70%,-61.00%,21.13,13.99,,,26.00%,-2.13%,1.37%,1.32,-17.80%,-26.90%,-36.60%,2.90,2.90,0.00,0.05,91.80%,-28.20%,-22.30%,6.23%,4.69%,-34.45%,-48.58%,-75.67%,-75.67%,,0.25,8.56%,8.69%,0.77%,-17.64%,-44.91%,-66.67%,16.67%,-79.29%,16.67%,46.29,-3.45%,0.00%,2.00,144.24,0.91,2.80,-3.45%,130962,,1.13,11/16/2017,2.85,1.79%
125,"PPBT","Purple Biotech Ltd.","Healthcare","Biotechnology","Israel",68.50,,,,68.50,,,,,,,,,,,,,0.00%,17.21,15.45,1.91%,,14.52%,,0.27%,0.12,,,,,,,,,,,-2.45%,-2.45%,-6.57%,-66.83%,-47.62%,-48.95%,,0.14,3.45%,3.60%,-7.72%,-8.55%,-22.84%,-23.96%,0.00%,-73.33%,74.55%,34.29,-2.54%,-1.01%,,337.57,1.58,3.84,-3.52%,531981,,,11/20/2015,3.90,1.56%
126,"UTSI","UTStarcom Holdings Corp.","Technology","Communication Equipment","China",51.82,,,,1.27,0.59,1.57,,,,-0.51,-182.90%,,32.90%,22.00%,-12.70%,,-44.50%,35.69,10.96,70.60%,0.00%,3.90%,7.07%,6.08%,0.81,-11.50%,-18.50%,-6.20%,2.70,2.50,0.00,0.00,36.20%,-32.00%,-44.30%,5.97%,32.71%,31.48%,-21.98%,-51.70%,-51.86%,1.40,0.16,8.64%,13.24%,2.41%,21.33%,-10.09%,-46.06%,66.67%,-53.68%,66.67%,54.78,-1.44%,-2.11%,,824.65,0.24,1.37,-3.52%,193854,,,3/3/2000,1.38,0.73%
127,"RAVE","RAVE Restaurant Group, Inc.","Consumer Cyclical","Restaurants","USA",16.94,,,,1.86,23.25,5.84,,,,-0.29,-461.60%,,-10.30%,10.00%,-26.90%,-68.50%,-34.50%,15.45,12.91,0.50%,,37.70%,2.05%,0.21%,0.01,-42.80%,-298.80%,-156.80%,2.00,,3.67,3.67,95.80%,-4.90%,-48.50%,7.89%,6.29%,102.17%,16.25%,-45.61%,-43.64%,0.89,0.10,10.63%,10.86%,-4.42%,8.39%,21.24%,-27.65%,38.03%,-61.98%,136.11%,49.71,-5.56%,2.15%,,2377.08,0.16,0.90,-3.53%,379754,,,9/1/1993,0.90,0.87%
128,"CWBR","CohBar, Inc.","Healthcare","Biotechnology","USA",77.15,,,,,3.68,3.30,,,,-0.34,20.00%,-6.50%,-16.70%,,,17.50%,,50.20,43.88,2.70%,0.47%,12.40%,63.58%,4.73%,4.32,-97.40%,-150.60%,,10.30,10.30,0.16,0.19,,,,-0.71%,10.24%,43.60%,-13.04%,-12.50%,-12.50%,2.67,0.11,8.12%,8.10%,3.37%,18.43%,-14.20%,-14.56%,54.29%,-68.24%,58.82%,55.17,-4.93%,1.43%,2.00,479.65,0.79,1.35,-3.57%,377999,11/16/2020 4:30:00 PM,,1/28/2015,1.35,0.00%
129,"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Manufacturers - Specialty & Generic","USA",48.75,,,,2.65,1.43,3.93,,,,-0.50,44.90%,64.40%,9.10%,,,20.90%,-27.10%,93.66,92.57,1.30%,-13.48%,7.10%,28.27%,2.62%,0.52,-78.50%,-115.90%,-76.90%,1.30,1.20,0.05,0.19,12.00%,,,4.18%,18.62%,-33.80%,-9.93%,-22.11%,-26.41%,1.68,0.04,8.18%,8.20%,-0.91%,-16.26%,-22.73%,-47.15%,32.25%,-67.11%,83.93%,45.01,-2.63%,-1.05%,3.00,4675.03,0.41,0.50,-3.65%,1920456,11/9/2020 4:30:00 PM,,8/14/1995,0.51,2.11%
130,"DFFN","Diffusion Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",49.79,,,,,1.76,2.27,,,,-0.50,78.90%,21.40%,58.90%,,,88.40%,,64.01,63.88,0.10%,85.22%,10.70%,-2.32%,1.40%,0.90,-56.00%,-63.50%,,8.40,8.40,0.00,0.00,,,,14.19%,1.86%,-3.58%,-19.47%,97.50%,71.48%,1.61,0.05,5.89%,7.46%,2.88%,-0.11%,-9.02%,-19.97%,24.05%,-52.48%,204.12%,53.25,-7.28%,3.80%,,996.42,0.75,0.76,-3.76%,748418,,,10/17/2003,0.76,0.41%
131,"AKTX","Akari Therapeutics, Plc","Healthcare","Biotechnology","United Kingdom",71.16,,,,,13.29,5.79,,,,-0.73,12.60%,0.00%,16.30%,,,133.10%,,33.87,18.75,26.88%,0.00%,20.60%,427.70%,0.83%,0.83,-161.50%,-880.40%,,1.50,1.50,0.00,0.00,,,,-6.06%,17.72%,9.41%,-17.70%,8.14%,6.29%,1.52,0.13,5.94%,8.71%,-3.83%,4.82%,-0.68%,-19.00%,26.06%,-35.84%,105.75%,47.91,-4.79%,1.08%,2.00,186.53,1.18,1.79,-3.76%,220456,12/11/2020 8:30:00 AM,,5/7/2013,1.79,0.00%
132,"USIO","Usio, Inc.","Technology","Software - Infrastructure","USA",72.99,,,,2.42,2.90,6.40,23.55,,,-0.34,-26.80%,57.70%,-24.20%,,16.10%,36.30%,14.10%,15.47,15.39,10.60%,37.96%,12.40%,,0.33%,0.18,-7.70%,-50.80%,-68.00%,1.20,1.20,0.03,0.05,21.30%,-14.90%,-15.20%,38.10%,81.25%,105.67%,48.72%,66.28%,85.90%,1.62,0.22,13.30%,10.28%,32.76%,58.00%,49.97%,-10.00%,95.10%,-25.00%,271.01%,74.32,-3.79%,0.00%,1.80,286.55,0.73,2.79,-3.79%,209731,11/12/2020 4:30:00 PM,4.10,12/9/1999,,
133,"SANW","S&W Seed Company","Consumer Defensive","Farm Products","USA",98.52,,,,1.21,1.34,28.15,,,,-0.66,-90.90%,23.40%,-19.00%,15.00%,-0.40%,-44.90%,13.00%,33.45,32.48,1.40%,18.97%,78.00%,0.97%,0.08%,0.47,-13.90%,-26.50%,-13.90%,1.50,0.40,0.19,0.62,16.80%,-23.30%,-27.00%,6.38%,25.00%,20.00%,27.12%,51.52%,42.86%,0.67,0.21,6.06%,8.01%,2.43%,13.95%,21.79%,-18.50%,34.19%,-27.51%,72.75%,55.12,-3.83%,0.00%,1.70,52.32,0.75,2.88,-3.83%,39113,11/11/2020 8:30:00 AM,5.33,6/14/2010,2.87,-0.52%
134,"QLGN","Qualigen Therapeutics, Inc.","Healthcare","Biotechnology","USA",86.95,,,,51.15,,,,,,-4.68,71.10%,67.80%,28.00%,,,92.80%,-30.30%,25.43,21.15,0.10%,27.55%,3.10%,418.22%,8.25%,1.57,-296.70%,985.20%,,0.80,0.70,,,0.70%,,,-6.01%,-9.54%,-34.11%,-28.86%,-19.23%,-25.87%,-0.70,0.27,4.96%,8.07%,-14.88%,-19.24%,-47.00%,-37.03%,-3.22%,-86.00%,-3.22%,36.73,-4.75%,0.96%,2.00,1110.32,1.57,3.01,-3.83%,1747157,,,6/24/2015,3.04,1.00%
135,"ISR","Isoray, Inc.","Healthcare","Medical Instruments & Supplies","USA",41.32,,,,4.26,6.69,,,,,-0.05,33.50%,25.00%,5.30%,,16.00%,14.50%,4.30%,87.23,86.06,0.40%,,7.90%,-3.15%,0.73%,0.56,-38.80%,-58.90%,-61.00%,3.10,2.70,0.00,0.00,52.70%,-33.90%,-34.40%,6.36%,28.96%,-17.85%,-16.58%,-23.54%,-25.05%,1.84,0.04,8.70%,9.16%,3.02%,8.75%,-22.27%,-22.28%,27.84%,-57.55%,27.84%,52.97,-4.86%,1.07%,2.00,1134.25,0.85,0.45,-3.85%,962827,11/10/2020 4:30:00 PM,,11/10/2005,0.45,0.00%
136,"SLRX","Salarius Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",17.58,,,,3.66,0.80,1.83,,,,-0.91,93.00%,18.50%,28.30%,,,86.90%,55.60%,17.97,16.26,0.60%,10.55%,25.70%,44.23%,2.87%,0.74,-39.50%,-45.20%,-74.50%,5.70,,0.00,0.04,,,,8.94%,33.59%,12.86%,-29.06%,-76.72%,-75.79%,1.94,0.11,8.84%,14.94%,-5.43%,9.59%,-8.56%,-36.71%,39.19%,-78.54%,58.45%,50.65,-4.38%,0.54%,1.50,629.10,0.67,0.88,-3.87%,418656,11/11/2020 4:30:00 PM,,1/29/2015,,
137,"HOFV","Hall of Fame Resort & Entertainment Company","Communication Services","Entertainment","USA",70.36,,,,13.27,0.28,8.91,,,,-2.11,-103.70%,,,,,-748.20%,-22.90%,32.58,14.90,38.70%,1.57%,1.50%,84.22%,1.83%,0.08,-44.50%,-64.30%,,,,0.00,0.72,,,,0.00%,-2.27%,-50.19%,-86.11%,-82.45%,-82.69%,,0.08,4.87%,5.64%,-9.92%,-27.10%,-75.21%,-80.78%,13.76%,-89.93%,13.76%,36.76,-3.12%,-0.78%,,3584.69,0.25,1.24,-3.88%,912139,,,3/12/2018,1.25,0.81%
138,"NEOS","Neos Therapeutics, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",32.43,,,,0.57,,2.55,,,,-0.44,78.80%,67.60%,28.10%,31.70%,143.30%,-139.30%,-28.60%,49.76,49.01,1.50%,0.00%,33.40%,-7.44%,2.35%,0.28,-28.50%,156.00%,-26.90%,0.70,0.50,,,56.90%,-23.70%,-38.40%,-2.22%,14.10%,17.65%,-4.35%,-58.00%,-56.61%,1.49,0.07,5.19%,11.90%,-3.31%,-1.38%,-10.06%,-47.52%,36.91%,-68.19%,39.92%,47.91,-3.70%,-0.18%,2.00,4185.32,0.30,0.63,-3.88%,1274760,11/9/2020 8:30:00 AM,,7/23/2015,0.63,0.03%
139,"RIBT","RiceBran Technologies","Consumer Defensive","Packaged Foods","USA",27.01,,,,1.07,1.16,6.92,,,,-0.35,-15.80%,73.30%,36.00%,40.00%,-10.00%,32.50%,-1.90%,40.82,39.28,1.30%,2.90%,43.00%,0.95%,0.63%,0.40,-36.10%,-49.40%,-42.90%,1.60,1.40,0.10,0.22,-12.00%,-52.30%,-53.50%,19.75%,8.70%,64.95%,-23.86%,-54.18%,-55.12%,0.40,0.05,8.68%,10.40%,8.90%,11.61%,-17.02%,-15.52%,40.80%,-57.76%,70.32%,59.26,-4.00%,0.03%,2.00,622.14,0.89,0.63,-3.97%,556084,11/5/2020 4:30:00 PM,1.00,7/18/2001,,
140,"COCP","Cocrystal Pharma, Inc.","Healthcare","Biotechnology","USA",98.15,,,,51.66,1.70,3.09,,,,-1.58,13.70%,15.00%,,,273.80%,17.60%,0.00%,57.56,48.65,29.04%,0.00%,23.80%,86.11%,1.75%,0.24,-135.70%,-146.10%,-187.60%,12.60,12.60,0.00,0.00,,,,-3.90%,-13.45%,55.30%,-0.67%,230.73%,198.69%,1.20,0.19,9.33%,12.67%,-10.44%,18.91%,18.28%,-40.08%,86.84%,-53.29%,215.56%,49.42,-4.05%,0.00%,2.00,3483.72,0.45,1.42,-4.05%,1584809,,,4/1/2008,,
141,"STSA","Satsuma Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",83.98,,,,,1.01,1.02,,,,-2.64,-255.00%,90.00%,,,,-45.50%,,17.42,13.65,0.10%,-24.77%,57.10%,-28.38%,5.98%,2.05,-42.20%,-46.30%,,11.70,11.70,0.02,0.04,,,,-1.74%,5.95%,19.35%,-82.80%,-74.83%,-75.56%,,0.30,6.37%,6.74%,-4.59%,5.97%,-71.36%,-11.35%,31.71%,-87.23%,31.71%,45.05,-4.95%,0.83%,2.80,397.47,0.58,4.61,-4.16%,229238,,4.50,9/13/2019,4.61,0.00%
142,"APEN","Apollo Endosurgery, Inc.","Healthcare","Medical Devices","USA",91.04,,,,2.21,7.96,2.43,,,,-1.24,45.00%,25.70%,56.00%,,58.40%,72.20%,13.30%,23.11,17.93,1.40%,,59.70%,17.54%,1.85%,2.33,-37.30%,,-43.20%,3.10,2.50,4.69,5.49,50.70%,-47.40%,-63.90%,2.29%,28.32%,159.42%,116.97%,24.96%,25.61%,2.22,0.36,6.87%,12.21%,-10.43%,22.99%,70.24%,-33.40%,113.04%,-33.40%,176.61%,50.57,-5.25%,1.12%,2.00,142.06,0.53,3.43,-4.19%,74875,,,12/9/2005,,
143,"LUB","Luby's, Inc.","Consumer Cyclical","Restaurants","USA",85.08,,,,0.40,1.17,5.63,,,,-0.97,-90.10%,,-21.54%,7.00%,-11.50%,182.80%,-56.20%,30.56,18.71,5.20%,0.00%,37.40%,4.10%,6.08%,8.30,-15.10%,-36.40%,-19.00%,1.00,1.00,0.74,0.00,63.40%,-11.20%,-13.80%,1.44%,-7.84%,1.44%,94.48%,24.23%,28.18%,1.08,0.14,4.57%,5.38%,-4.73%,-4.40%,58.36%,-15.09%,5.47%,-18.18%,486.96%,42.08,-3.91%,-0.35%,,137.08,1.62,2.70,-4.26%,221505,,5.00,2/22/1982,2.70,0.00%
144,"KTRA","Kintara Therapeutics, Inc.","Healthcare","Biotechnology","USA",33.74,,,,,,1.49,,,,-1.99,72.30%,97.30%,28.20%,,,-522.30%,,17.11,16.05,1.60%,0.00%,1.20%,19.07%,0.99%,0.42,-320.90%,,,9.60,9.60,,,,,,3.76%,1.47%,-4.17%,104.41%,133.90%,100.09%,1.64,0.11,5.25%,7.74%,-4.52%,-5.88%,24.32%,-26.67%,11.86%,-32.31%,247.37%,42.35,-5.71%,1.45%,2.00,380.01,0.67,1.32,-4.35%,255458,,,2/22/2013,,
145,"MOTS","Motus GI Holdings, Inc.","Healthcare","Diagnostics & Research","USA",30.72,,,,153.59,1.99,1.30,,,,-0.71,37.50%,21.90%,,,,28.50%,1000.00%,30.42,25.06,2.50%,2.60%,42.90%,14.79%,1.80%,1.90,-77.40%,-151.70%,,2.50,2.30,0.00,0.53,11.20%,,,0.30%,18.60%,-1.72%,-24.57%,-59.12%,-57.51%,,0.08,6.19%,8.66%,-9.02%,4.90%,-8.24%,-22.49%,36.78%,-67.36%,102.20%,45.44,-4.41%,0.00%,1.50,237.29,1.44,0.93,-4.41%,342108,11/12/2020 4:30:00 PM,,2/14/2018,0.93,0.00%
146,"USWS","U.S. Well Services, Inc.","Energy","Oil & Gas Midstream","USA",32.20,,,,0.11,,64.41,,,,-4.10,-58.90%,54.80%,,,,37.90%,-66.40%,66.67,40.36,15.37%,0.00%,53.90%,-1.13%,1.00%,0.20,-93.80%,,-19.40%,0.90,0.80,,,24.00%,,,-8.64%,-2.01%,56.37%,-13.44%,-71.66%,-77.28%,1.86,0.05,10.71%,10.11%,-8.79%,6.32%,2.24%,-22.64%,38.98%,-79.70%,77.11%,45.34,-5.66%,1.21%,3.00,2003.27,0.30,0.41,-4.52%,592866,11/5/2020 4:30:00 PM,,5/5/2017,0.41,-1.22%
147,"VOC","VOC Energy Trust","Energy","Oil & Gas E&P","USA",42.01,7.42,,,6.09,2.06,52.51,,14.11%,126.20%,0.33,-2.10%,,-17.80%,,-17.10%,-100.00%,,17.00,17.00,,,4.80%,-6.06%,0.18%,0.12,17.80%,17.80%,18.70%,,,0.00,0.00,,,80.60%,-10.07%,4.78%,77.21%,4.33%,-47.38%,-47.95%,1.83,0.15,6.54%,6.84%,-4.20%,10.87%,21.88%,-21.77%,61.97%,-54.99%,82.54%,48.64,-3.77%,-0.83%,,257.20,0.47,2.30,-4.56%,120247,,,5/5/2011,,
148,"IGC","India Globalization Capital, Inc.","Industrials","Conglomerates","USA",77.85,,,,59.88,3.05,15.26,,,,-0.21,-60.00%,,9.90%,,-11.90%,-34.80%,-94.40%,41.24,37.28,8.30%,-3.38%,5.00%,8.75%,6.46%,0.70,-28.90%,-31.70%,-28.70%,7.20,3.70,0.02,0.03,9.00%,,,-6.45%,19.18%,62.62%,138.78%,182.93%,176.19%,5.24,0.20,7.35%,13.04%,-9.70%,9.58%,71.18%,-37.59%,50.91%,-63.11%,531.18%,48.33,-5.14%,0.57%,,3448.64,0.43,1.66,-4.60%,1480909,,,4/13/2006,1.67,0.60%
149,"LODE","Comstock Mining Inc.","Real Estate","Real Estate Services","USA",36.54,1.91,,,182.68,0.98,3.20,,,0.00%,0.56,75.40%,-129.10%,,,,4379.20%,2.20%,32.08,27.23,0.50%,89.74%,8.70%,15.64%,0.13%,0.07,42.20%,66.90%,-20.40%,4.10,4.10,0.00,0.14,,,,8.00%,3.85%,-5.26%,11.94%,140.00%,144.68%,1.44,0.06,3.93%,5.36%,-1.43%,-0.75%,23.31%,-20.77%,11.34%,-51.42%,212.12%,48.48,-4.63%,0.00%,,460.67,1.04,1.03,-4.63%,480145,11/17/2020 8:30:00 AM,,2/28/2002,1.04,0.97%
150,"SONN","Sonnet BioTherapeutics Holdings, Inc.","Healthcare","Biotechnology","USA",41.10,,,,5.41,11.85,5.63,,,,-27.55,89.10%,,45.70%,,,68.40%,,17.34,16.49,5.10%,0.00%,2.60%,51.88%,5.82%,1.36,,,,1.60,,0.03,0.03,2.60%,,,0.42%,-8.14%,-6.32%,-36.12%,-84.01%,-84.55%,0.75,0.16,4.07%,6.67%,-10.69%,-11.71%,-44.75%,-25.66%,2.73%,-95.86%,2.73%,39.10,-4.64%,0.00%,2.00,708.37,0.75,2.26,-4.64%,531457,,,7/27/2005,2.30,1.77%
151,"CCNC","Code Chain New Continent Limited","Industrials","Waste Management","China",47.52,,,,5.34,2.02,10.11,,,,-0.03,-12.60%,,,,,-292.90%,-62.70%,28.79,17.86,13.60%,0.00%,,152.02%,0.26%,0.06,,,-7.00%,2.90,2.60,0.00,0.02,-3.60%,,,8.86%,5.52%,100.00%,-12.31%,102.35%,43.33%,0.93,0.17,8.22%,10.38%,-1.33%,-3.72%,1.82%,-60.00%,100.02%,-60.00%,134.25%,49.34,-3.53%,-1.16%,,759.06,0.09,1.64,-4.65%,66542,,,12/29/2015,1.62,-1.22%
152,"MLND","Millendo Therapeutics, Inc.","Healthcare","Biotechnology","USA",40.83,,,,,1.04,,,,,-2.41,81.50%,27.70%,37.00%,,,61.30%,,19.00,17.80,6.29%,0.00%,41.80%,-6.08%,2.27%,1.03,-67.10%,-85.30%,,6.50,6.50,0.00,0.01,,,,-2.27%,24.28%,40.52%,20.11%,-68.70%,-68.10%,1.10,0.12,4.39%,6.68%,1.81%,14.88%,-1.40%,-12.02%,44.37%,-79.25%,62.70%,54.59,-4.65%,0.00%,1.70,392.94,0.82,2.05,-4.65%,321566,11/9/2020 8:30:00 AM,,11/12/2012,2.05,0.00%
153,"CLSN","Celsion Corporation","Healthcare","Biotechnology","USA",28.72,,,,57.44,1.37,,,,,-0.73,-14.20%,41.70%,47.50%,,0.00%,6.40%,0.00%,37.42,36.94,1.25%,0.00%,18.20%,17.57%,3.31%,0.78,-53.50%,-117.20%,-76.80%,3.70,3.70,0.25,0.27,,,,19.24%,41.74%,2.65%,-79.86%,-53.91%,-56.07%,2.42,0.08,13.87%,13.75%,5.77%,21.61%,-46.86%,-18.63%,66.34%,-88.98%,66.34%,55.41,-7.36%,2.90%,2.30,1566.72,0.96,0.72,-4.67%,1503392,11/16/2020 8:30:00 AM,,3/1/1999,,
154,"VCNX","Vaccinex, Inc.","Healthcare","Biotechnology","USA",49.86,,,,83.10,,,,,,-1.70,3.80%,9.30%,,,,21.50%,50.00%,20.08,18.27,2.20%,219.81%,50.40%,19.05%,1.41%,0.32,-367.10%,113.00%,122.20%,1.30,1.30,,,99.70%,,,6.47%,3.38%,22.29%,-37.43%,-58.37%,-55.88%,,0.15,8.93%,7.47%,-4.27%,1.36%,-44.78%,-36.45%,24.39%,-83.32%,25.15%,46.35,-3.77%,-0.93%,2.00,809.42,0.46,2.04,-4.67%,371886,,,8/9/2018,2.12,3.92%
155,"ASLN","ASLAN Pharmaceuticals Limited","Healthcare","Biotechnology","Singapore",60.94,,,,321.23,,4.20,,,,-1.33,-5.20%,-74.40%,-14.80%,,,59.70%,,37.99,37.99,,,10.60%,-2.32%,0.07%,0.07,-190.20%,,-283.30%,3.20,3.20,,,,,,-8.57%,2.67%,1.05%,0.00%,-11.11%,-5.42%,,0.14,5.03%,8.76%,-6.54%,0.90%,7.95%,-25.61%,28.87%,-35.79%,120.48%,45.50,-4.19%,-0.52%,2.30,429.05,0.63,1.83,-4.69%,269020,,,5/4/2018,1.82,-0.55%
156,"TGA","TransGlobe Energy Corporation","Energy","Oil & Gas E&P","Canada",63.69,,,,0.58,0.50,2.35,1.56,,,-1.14,-125.50%,167.60%,-19.10%,-13.14%,-13.10%,-300.80%,-46.00%,72.54,66.31,6.30%,0.00%,38.00%,-4.24%,0.04%,0.03,-33.90%,-50.80%,1.10%,1.30,1.00,0.05,0.20,45.40%,-63.30%,-75.00%,4.83%,76.95%,146.74%,68.15%,-33.85%,-31.45%,2.82,0.09,9.78%,14.85%,7.58%,50.84%,68.44%,-14.19%,144.77%,-42.43%,199.53%,59.13,-7.87%,3.38%,2.50,795.84,0.23,0.90,-4.76%,181608,,,3/12/1984,,
157,"AGE","AgeX Therapeutics, Inc.","Healthcare","Biotechnology","USA",62.52,,,,32.90,,56.83,,,,-0.30,-51.80%,,,,,21.10%,0.00%,37.68,21.21,0.10%,0.00%,13.30%,-3.95%,4.25%,0.15,-207.10%,964.50%,-343.40%,0.40,0.40,,,89.60%,,,-0.60%,-9.34%,106.77%,65.00%,-5.17%,-9.34%,,0.10,4.67%,5.79%,-7.11%,-5.74%,37.25%,-21.05%,11.43%,-60.02%,135.92%,41.10,-4.78%,0.00%,,5824.55,0.04,1.57,-4.78%,232172,,,11/29/2018,1.58,0.56%
158,"SRAX","SRAX, Inc.","Communication Services","Advertising Agencies","USA",50.73,,,,9.76,2.52,7.05,,,,-1.46,-257.70%,38.90%,-6.10%,15.00%,-6.90%,-516.60%,160.00%,14.48,13.42,16.26%,0.00%,4.20%,-4.61%,6.14%,8.67,-76.30%,-137.10%,-142.90%,0.70,0.70,0.18,0.42,61.80%,,,24.80%,11.03%,13.43%,24.80%,84.62%,25.30%,2.05,0.26,15.19%,8.61%,13.61%,11.47%,22.62%,-21.84%,44.17%,-21.84%,96.69%,60.77,-7.19%,2.56%,2.00,95.00,1.94,2.97,-4.81%,184397,11/16/2020 8:30:00 AM,,10/12/2012,,
159,"PT","Pintec Technology Holdings Limited","Financial","Credit Services","China",42.21,,,,0.21,1.48,1.42,,,,-3.27,,,,,,,106.20%,42.45,33.06,10.42%,0.00%,0.30%,18.89%,1.13%,1.51,-40.50%,-98.90%,-93.80%,1.10,1.10,0.53,4.23,40.10%,-72.20%,-70.50%,1.67%,0.60%,19.90%,-16.86%,-52.77%,-44.73%,,0.07,6.63%,7.23%,-1.88%,-1.26%,-13.67%,-35.30%,22.72%,-70.81%,27.67%,47.99,-7.04%,2.39%,,247.78,0.60,0.96,-4.82%,147601,9/21/2020 8:30:00 AM,,10/25/2018,0.96,0.26%
