"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
122,"LODE","Comstock Mining Inc.","Real Estate","Real Estate Services","USA",35.86,1.88,,,179.30,0.96,3.15,,,0.00%,0.56,75.40%,-129.10%,,,,4379.20%,2.20%,32.08,27.23,0.50%,89.74%,8.70%,15.64%,0.13%,0.08,42.20%,66.90%,-20.40%,4.10,4.10,0.00,0.14,,,,6.00%,2.91%,-1.85%,16.74%,140.14%,140.14%,1.44,0.05,4.31%,5.39%,-0.61%,0.32%,23.59%,-20.00%,12.42%,-50.94%,215.15%,49.81,-0.95%,-0.94%,,456.17,0.64,1.04,-1.89%,290232,11/17/2020 8:30:00 AM,,2/28/2002,1.06,1.91%
123,"HUGE","FSD Pharma Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","Canada",30.47,,,,,,,,,,,,,,,,,,19.16,16.09,12.70%,0.00%,0.73%,,0.46%,0.09,,,,,,,,,,,-5.36%,-25.70%,-37.65%,-59.23%,-70.71%,-70.71%,,0.15,5.69%,9.03%,-10.82%,-4.55%,-45.93%,-34.45%,21.87%,-88.86%,21.87%,41.36,-3.11%,1.26%,,848.58,0.24,1.56,-1.89%,205144,,,6/8/2018,1.58,1.28%
124,"CYRN","CYREN Ltd.","Technology","Software - Infrastructure","USA",65.86,,,,1.76,4.04,5.11,,,,-0.30,9.80%,-13.60%,-5.90%,20.00%,3.80%,-24.80%,-4.20%,60.58,26.61,2.80%,0.00%,67.30%,0.72%,0.05%,0.04,-26.60%,-86.60%,-50.60%,1.00,1.00,1.25,1.25,59.40%,-45.20%,-47.00%,-3.67%,11.70%,-2.78%,-14.63%,-17.97%,-17.97%,0.71,0.13,8.03%,13.18%,-2.59%,3.36%,-4.31%,-41.14%,27.78%,-47.72%,232.26%,49.11,0.00%,-1.90%,2.00,280.00,1.36,1.03,-1.90%,381723,11/16/2020 4:30:00 PM,1.50,7/13/1999,1.04,0.97%
125,"CTXR","Citius Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",57.25,,0.47,,,1.60,4.12,,,,-0.47,42.00%,353.06%,20.00%,,,51.00%,,51.61,43.27,22.20%,0.00%,13.40%,3.44%,3.82%,2.24,-52.50%,-66.70%,,3.40,3.40,0.01,0.01,,,,-6.31%,0.97%,0.00%,-5.45%,1.96%,1.96%,1.55,0.06,4.83%,6.56%,-8.23%,-1.88%,2.85%,-19.69%,16.85%,-48.22%,145.78%,41.61,-0.97%,-0.96%,2.00,738.19,1.27,1.02,-1.92%,937914,,,10/2/2014,,
126,"DXYN","The Dixie Group, Inc.","Consumer Cyclical","Textile Manufacturing","USA",40.95,2.48,,,0.13,0.62,,2.41,,0.00%,1.05,172.00%,,83.80%,,-1.60%,136.20%,-10.00%,15.33,13.19,11.66%,0.00%,33.80%,-7.30%,0.42%,0.25,7.00%,25.00%,13.60%,2.20,0.70,1.07,1.17,24.00%,7.00%,5.30%,14.04%,7.00%,189.21%,147.62%,128.07%,128.07%,2.88,0.25,9.16%,10.43%,1.89%,34.41%,129.96%,-12.67%,200.00%,-12.67%,381.50%,58.40,-2.30%,0.38%,,223.55,0.21,2.55,-1.92%,47175,11/5/2020 8:30:00 AM,,11/25/1986,2.55,0.00%
127,"LAIX","LAIX Inc.","Consumer Defensive","Education & Training Services","China",78.27,,,,0.53,,1.57,,,,-1.73,-8.20%,1.40%,,,,67.00%,-8.70%,49.47,29.44,,,36.70%,-0.02%,0.21%,0.47,-75.40%,107.80%,180.50%,0.40,0.40,,,69.40%,-60.00%,-58.40%,10.71%,1.31%,-14.36%,-41.06%,-67.71%,-68.11%,,0.10,7.67%,5.91%,4.83%,-7.83%,-39.10%,-40.16%,11.76%,-76.43%,11.76%,50.24,-2.56%,0.65%,4.00,134.44,0.46,1.52,-1.94%,61658,,1.50,9/27/2018,,
128,"BSQR","BSQUARE Corporation","Technology","Software - Application","USA",19.64,,,,0.38,2.38,,,,,-0.24,34.10%,,-41.00%,,-9.20%,87.90%,-28.80%,13.17,12.33,5.90%,9.79%,28.70%,0.75%,0.07%,0.12,-13.50%,-33.70%,-96.20%,1.80,1.80,0.07,0.19,15.90%,-6.00%,-5.90%,19.23%,9.93%,14.81%,0.00%,11.51%,11.51%,1.51,0.11,11.96%,7.35%,13.37%,15.46%,14.09%,-12.64%,38.18%,-24.00%,83.13%,63.95,0.00%,-1.94%,,73.94,2.51,1.52,-1.94%,185934,11/12/2020 4:30:00 PM,1.47,10/20/1999,,
129,"CDTX","Cidara Therapeutics, Inc.","Healthcare","Biotechnology","USA",91.80,,,,9.00,3.00,2.02,,,,-1.65,48.80%,-7.10%,-9.90%,,,-619.50%,-87.40%,43.21,35.34,0.90%,32.79%,65.30%,5.72%,4.56%,4.93,-92.70%,-165.60%,-87.30%,1.80,1.80,0.00,0.27,,,,-3.77%,-12.82%,-28.42%,-44.26%,-46.88%,-46.87%,1.70,0.14,5.43%,7.65%,-4.81%,-15.16%,-34.42%,-38.84%,9.89%,-55.06%,53.85%,39.91,-2.91%,0.98%,1.70,326.84,1.19,2.00,-1.96%,387395,11/5/2020 4:30:00 PM,,4/15/2015,2.01,0.50%
130,"PEI","Pennsylvania Real Estate Investment Trust","Real Estate","REIT - Retail","USA",80.28,,,,0.28,0.25,2.21,,,,-1.39,73.70%,-7.80%,-3.40%,1.00%,-4.90%,-306.00%,-21.10%,77.40,65.49,17.67%,0.00%,30.70%,-37.21%,18.55%,3.41,-4.50%,-29.50%,1.70%,,,5.75,5.75,54.70%,-10.80%,-37.70%,2.46%,-7.27%,84.15%,-26.09%,-80.86%,-80.86%,3.08,0.10,5.02%,8.26%,-4.92%,26.48%,0.01%,-27.54%,181.69%,-81.48%,181.69%,53.02,-3.85%,1.96%,3.00,3562.27,0.30,1.00,-1.96%,1065457,11/6/2020 8:30:00 AM,1.00,5/3/1973,1.02,2.00%
131,"NVCN","Neovasc Inc.","Healthcare","Medical Devices","Canada",28.04,,,,13.96,33.49,,,,,-2.88,79.70%,50.00%,,,,,25.20%,28.88,17.34,23.58%,0.00%,17.51%,,1.17%,0.12,,,,,,,,,,,18.43%,11.68%,-54.62%,-59.03%,-82.05%,-82.05%,,0.11,19.87%,11.37%,9.70%,-6.00%,-52.72%,-62.68%,39.94%,-89.00%,39.94%,50.92,-1.51%,-0.50%,1.00,1721.78,0.73,0.95,-2.01%,1257115,11/5/2020 4:30:00 PM,,11/22/2006,0.96,0.89%
132,"TRCH","Torchlight Energy Resources, Inc.","Energy","Oil & Gas E&P","USA",71.96,,,,239.86,4.47,239.86,,,,-0.18,-58.50%,,33.10%,,-33.00%,46.80%,0.00%,98.24,81.56,19.53%,9.04%,14.30%,1.57%,8.16%,1.67,-38.20%,-90.90%,-23.30%,0.10,0.10,0.13,1.13,17.10%,,,27.68%,86.49%,175.00%,97.24%,-5.95%,-5.95%,2.48,0.10,15.18%,22.24%,19.95%,71.13%,92.43%,-19.54%,180.00%,-35.67%,231.60%,63.51,0.00%,-2.10%,3.00,3980.18,0.49,0.70,-2.10%,1968993,,,5/3/2010,0.69,-0.71%
133,"CPHI","China Pharma Holdings, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","China",20.74,,,,1.89,2.53,69.13,,,,-0.47,-92.60%,,12.10%,10.00%,-13.20%,-44.10%,0.00%,43.58,21.94,0.30%,0.00%,3.00%,7.56%,0.59%,0.21,-91.70%,-240.90%,-149.00%,0.40,0.10,0.11,0.62,15.30%,,,8.43%,4.81%,24.84%,-26.55%,92.31%,92.31%,0.44,0.05,11.06%,9.52%,-1.54%,1.51%,-4.90%,-25.45%,20.49%,-68.16%,95.96%,49.44,-6.74%,4.96%,2.00,615.23,0.55,0.45,-2.11%,337800,,,4/17/2002,0.45,0.94%
134,"VOC","VOC Energy Trust","Energy","Oil & Gas E&P","USA",39.57,6.98,,,5.73,1.94,49.46,,14.98%,126.20%,0.33,-2.10%,,-17.80%,,-17.10%,-100.00%,,17.00,17.00,,,4.80%,-6.06%,0.18%,0.21,17.80%,17.80%,18.70%,,,0.00,0.00,,,80.60%,-7.95%,4.13%,42.77%,-4.15%,-50.97%,-50.97%,1.83,0.16,6.62%,6.91%,-8.10%,5.44%,17.56%,-24.49%,53.10%,-56.55%,76.19%,44.75,0.45%,-2.64%,,147.49,0.73,2.22,-2.20%,107837,,,5/5/2011,,
135,"VISL","Vislink Technologies, Inc.","Technology","Communication Equipment","USA",33.32,,,,1.36,1.63,10.75,,,,-2.74,77.70%,,,20.00%,115.10%,92.90%,-4.00%,20.88,20.80,0.30%,0.00%,6.30%,-6.94%,11.86%,0.90,-61.80%,-118.10%,-181.40%,2.30,1.10,0.05,0.09,44.40%,-58.10%,-58.70%,-19.16%,1.50%,-0.74%,-62.06%,-11.59%,-11.59%,1.67,0.17,16.77%,11.56%,-2.26%,1.27%,-34.95%,-30.53%,18.92%,-85.23%,100.00%,48.07,-1.49%,-0.74%,,2741.49,0.48,1.32,-2.22%,1314075,,,4/24/2012,1.30,-1.52%
136,"SYBX","Synlogic, Inc.","Healthcare","Biotechnology","USA",77.31,,,,42.95,0.67,0.76,,,,-1.64,16.40%,10.80%,23.60%,,,6.20%,,36.30,28.21,0.10%,0.00%,39.90%,-8.72%,1.29%,0.32,-34.40%,-41.60%,-34.60%,16.40,16.40,0.00,0.00,,,,-3.91%,-5.56%,9.41%,10.50%,-14.34%,-14.34%,2.23,0.21,5.61%,7.35%,-5.26%,0.56%,1.01%,-45.86%,21.35%,-45.86%,60.00%,46.54,-1.37%,-0.90%,1.60,1133.71,0.27,2.16,-2.26%,302461,11/5/2020 8:30:00 AM,,10/1/2015,2.15,-0.46%
137,"QLGN","Qualigen Therapeutics, Inc.","Healthcare","Biotechnology","USA",85.56,,,,50.33,,,,,,-4.68,71.10%,67.80%,28.00%,,,92.80%,-30.30%,25.43,21.15,0.10%,56.24%,3.10%,418.22%,8.25%,1.55,-296.70%,985.20%,,0.80,0.70,,,0.70%,,,-9.94%,-11.49%,-37.78%,-32.60%,-27.06%,-27.06%,-0.70,0.26,6.47%,8.23%,-13.88%,-17.83%,-46.79%,-35.41%,4.88%,-86.00%,4.88%,37.53,-2.90%,0.65%,2.00,1123.05,0.70,3.01,-2.27%,781700,,,6/24/2015,3.01,0.00%
138,"SYNC","Synacor, Inc.","Technology","Software - Infrastructure","USA",57.38,,,,0.68,1.68,13.34,,,,-0.31,-18.80%,83.90%,13.30%,25.00%,2.70%,-5.20%,-41.10%,39.50,33.95,3.00%,0.00%,45.60%,-0.36%,0.14%,0.75,-17.80%,-32.10%,-18.60%,0.90,0.90,0.04,0.07,49.00%,-13.30%,-14.50%,-6.50%,-4.58%,-7.74%,22.20%,-8.35%,-8.35%,0.65,0.07,4.12%,5.04%,-6.49%,-3.52%,7.03%,-13.38%,13.33%,-20.47%,72.09%,40.71,-0.73%,-1.66%,2.30,63.88,0.96,1.36,-2.38%,61630,11/11/2020 4:30:00 PM,2.17,2/10/2012,,
139,"CTHR","Charles & Colvard, Ltd.","Consumer Cyclical","Luxury Goods","USA",35.42,,12.60,,1.20,0.86,2.57,88.55,,,-0.19,-309.00%,66.67%,2.90%,30.00%,2.60%,327.50%,3.90%,28.79,25.65,5.40%,60.66%,26.00%,24.41%,0.26%,0.30,-10.90%,-12.60%,-14.90%,5.10,3.30,0.01,0.02,47.10%,-19.00%,-18.60%,-3.82%,7.69%,53.64%,79.97%,-11.27%,-11.27%,0.38,0.06,5.63%,4.50%,-3.83%,10.71%,48.73%,-9.56%,51.85%,-23.12%,105.00%,49.81,-1.60%,-0.79%,2.00,221.68,0.42,1.23,-2.38%,93871,,1.50,11/14/1997,,
140,"AIRI","Air Industries Group","Industrials","Aerospace & Defense","USA",39.60,,15.75,,0.81,3.41,26.40,,,,-0.08,71.70%,500.00%,-24.00%,,-3.20%,-213.70%,-2.10%,30.62,24.78,20.10%,-1.38%,23.60%,1.05%,0.01%,0.00,-4.10%,-19.50%,0.60%,1.30,0.30,0.62,2.57,12.60%,-5.40%,-4.60%,8.63%,-5.26%,3.29%,1.62%,-45.21%,-45.21%,1.17,0.09,6.26%,6.20%,-0.37%,3.87%,6.70%,-22.15%,31.05%,-63.39%,105.00%,52.16,-4.65%,2.37%,2.00,486.74,0.39,1.23,-2.39%,191055,10/29/2020 4:30:00 PM,,10/5/2000,,
141,"REPH","Recro Pharma, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",74.55,,,,1.00,,,,,,-0.88,105.30%,40.00%,15.70%,,,-146.30%,-23.70%,23.64,23.23,2.10%,-15.72%,75.60%,-5.77%,4.16%,1.07,-23.40%,205.00%,22.80%,3.90,3.20,,,28.50%,-0.90%,-34.10%,-10.98%,22.18%,39.05%,-37.87%,-84.07%,-84.07%,1.24,0.30,6.84%,12.21%,2.16%,25.91%,-30.08%,-34.18%,91.28%,-85.16%,91.28%,53.50,-3.39%,1.03%,1.00,902.99,0.88,2.85,-2.40%,795801,11/9/2020 8:30:00 AM,,3/7/2014,2.85,0.00%
142,"IO","ION Geophysical Corporation","Energy","Oil & Gas Equipment & Services","USA",38.22,,,,0.28,,0.75,1.47,,,-2.71,34.40%,17.50%,21.90%,18.00%,-19.30%,-343.00%,-69.50%,14.28,10.74,2.50%,0.00%,35.80%,-7.26%,9.18%,2.16,-16.30%,83.90%,-38.40%,0.70,0.60,,,36.00%,-14.60%,-27.90%,9.69%,31.75%,66.00%,12.67%,-71.31%,-71.31%,4.11,0.19,7.45%,9.29%,1.61%,25.62%,19.15%,-10.00%,78.68%,-72.49%,115.04%,56.31,-2.80%,0.40%,2.70,455.92,0.17,2.43,-2.41%,78227,11/4/2020 4:30:00 PM,4.00,4/2/1991,2.42,-0.41%
143,"DYNT","Dynatronics Corporation","Healthcare","Medical Devices","USA",11.78,,,,0.24,1.08,5.35,5.89,,,-0.41,-102.10%,85.70%,24.60%,,12.90%,-411.60%,-26.20%,14.08,10.70,18.80%,0.00%,7.90%,5.85%,0.15%,0.07,-12.20%,-43.80%,-16.00%,2.00,1.20,0.52,0.59,28.20%,-7.40%,-9.80%,2.49%,18.23%,18.17%,-8.54%,-0.01%,-0.01%,-0.06,0.05,6.63%,7.09%,-0.98%,15.03%,3.83%,-12.90%,54.88%,-78.11%,54.88%,53.46,-2.87%,0.47%,1.70,215.64,0.58,0.81,-2.41%,125933,9/24/2020 8:30:00 AM,,11/16/1983,,
144,"AVCO","Avalon GloboCare Corp.","Healthcare","Medical Care Facilities","USA",96.74,,,,69.10,16.43,69.10,,,,-0.19,-122.80%,,,,,20.90%,-25.00%,80.62,27.90,65.73%,0.00%,3.30%,-0.25%,5.77%,5.31,-140.60%,-329.20%,-251.70%,0.90,,0.62,0.00,32.60%,,,0.00%,-8.73%,-8.00%,-38.17%,-40.41%,-40.41%,0.56,0.06,5.40%,5.10%,-6.04%,-5.90%,-21.79%,-15.79%,5.66%,-48.94%,124.00%,40.16,-5.88%,3.48%,,303.07,1.12,1.12,-2.61%,340316,,,12/6/2016,1.12,0.00%
145,"CEMI","Chembio Diagnostics, Inc.","Healthcare","Diagnostics & Research","USA",99.94,,,,3.43,2.89,3.48,,,,-1.21,-48.00%,25.00%,-46.60%,25.00%,4.50%,-23.20%,6.20%,20.11,17.37,13.89%,0.00%,38.40%,-11.84%,22.28%,2.00,-35.00%,-77.60%,-30.50%,4.10,3.00,0.54,0.54,25.10%,-68.10%,-76.50%,-10.29%,-14.98%,0.41%,48.78%,7.02%,7.02%,2.11,0.46,6.90%,9.46%,-17.66%,-9.22%,-25.24%,-39.41%,21.48%,-70.11%,111.11%,39.77,-3.26%,0.61%,2.00,1939.72,0.34,4.75,-2.66%,652859,11/5/2020 4:30:00 PM,9.00,10/18/2000,4.75,0.00%
146,"CANF","Can-Fite BioPharma Ltd.","Healthcare","Biotechnology","Israel",28.21,,,,35.04,2.90,,,,,-1.47,62.70%,44.70%,,,,,-81.70%,15.41,14.76,1.19%,0.00%,7.72%,,1.73%,0.56,,,,,,,,,,,-0.54%,-3.68%,3.39%,-5.67%,-44.55%,-44.55%,,0.10,4.20%,5.47%,-4.58%,-2.30%,-5.88%,-18.72%,8.54%,-55.50%,64.81%,42.58,-1.11%,-1.64%,2.00,456.60,0.67,1.78,-2.73%,303908,11/30/2020 8:30:00 AM,,11/1/2012,1.77,-0.56%
147,"MAGS","Magal Security Systems Ltd.","Industrials","Security & Protection Services","Israel",91.65,30.93,,,1.21,1.05,1.71,,27.07%,0.00%,0.13,-21.80%,,-13.80%,,2.30%,-52.50%,-17.60%,23.15,13.29,47.90%,0.00%,59.70%,-0.74%,0.11%,0.23,2.40%,3.50%,5.10%,3.80,3.20,0.00,0.01,44.50%,6.30%,3.90%,-17.22%,-0.50%,6.97%,32.12%,6.40%,6.40%,1.09,0.34,9.38%,6.08%,-16.64%,-6.33%,13.33%,-34.46%,8.99%,-34.46%,57.72%,38.02,-3.24%,0.50%,,64.83,1.32,3.88,-2.76%,85488,11/16/2020 8:30:00 AM,,3/23/1993,3.81,-1.80%
148,"XPL","Solitario Zinc Corp.","Basic Materials","Other Industrial Metals & Mining","USA",33.74,,,,,1.41,3.92,,,,-0.01,8.20%,,-3.80%,,15.30%,96.40%,,58.11,48.60,16.37%,0.00%,6.60%,12.94%,0.04%,0.01,-3.20%,-3.20%,,34.80,34.80,0.00,0.00,,,,2.06%,18.04%,44.60%,76.66%,92.74%,92.74%,1.71,0.04,6.52%,7.72%,7.32%,19.17%,53.69%,-7.59%,47.93%,-36.10%,325.98%,58.90,-4.69%,2.01%,,1190.02,0.25,0.56,-2.78%,292467,,,10/21/2003,0.56,0.28%
149,"VCNX","Vaccinex, Inc.","Healthcare","Biotechnology","USA",49.63,,,,82.72,,,,,,-1.70,3.80%,9.30%,,,,21.50%,50.00%,20.08,18.27,2.20%,219.81%,50.40%,19.05%,1.41%,0.32,-367.10%,113.00%,122.20%,1.30,1.30,,,99.70%,,,-2.29%,0.95%,19.66%,-38.62%,-56.08%,-56.08%,,0.15,7.38%,7.71%,-2.82%,2.72%,-43.62%,-35.51%,26.22%,-83.07%,26.99%,47.91,-3.72%,0.94%,2.00,793.40,0.37,2.07,-2.82%,293998,,,8/9/2018,2.06,-0.48%
150,"NEOS","Neos Therapeutics, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",31.83,,,,0.56,,2.51,,,,-0.44,78.80%,67.60%,28.10%,31.70%,143.30%,-139.30%,-28.60%,49.76,49.01,1.50%,0.00%,33.40%,-7.44%,2.35%,0.27,-28.50%,156.00%,-26.90%,0.70,0.50,,,56.90%,-23.70%,-38.40%,-3.37%,13.44%,21.29%,-7.72%,-57.40%,-57.40%,1.49,0.07,5.98%,11.72%,-4.50%,-3.03%,-10.67%,-47.94%,22.49%,-68.45%,38.79%,47.28,-0.84%,-2.05%,2.00,4213.13,0.26,0.62,-2.88%,1083509,11/9/2020 8:30:00 AM,,7/23/2015,0.62,-1.54%
151,"CETX","Cemtrex, Inc.","Industrials","Conglomerates","USA",23.99,,,,0.55,0.47,1.63,,,,-3.04,28.60%,,-68.40%,,-3.80%,72.30%,-22.90%,16.74,14.89,12.17%,0.00%,8.40%,-0.75%,7.07%,0.83,,,-18.50%,2.20,1.80,0.27,0.47,42.30%,,,-4.79%,-4.79%,25.23%,-12.58%,6.92%,6.92%,2.23,0.12,11.07%,7.85%,-0.55%,9.40%,9.94%,-19.16%,35.00%,-64.00%,125.00%,50.69,-4.93%,2.16%,2.00,1267.86,0.68,1.35,-2.88%,867353,,,11/4/2003,1.33,-1.48%
152,"CJJD","China Jo-Jo Drugstores, Inc.","Healthcare","Pharmaceutical Retailers","China",39.48,,,,0.31,1.35,1.81,,,,-0.12,-453.40%,,-38.70%,30.00%,8.80%,-5.80%,8.50%,37.96,28.51,24.90%,0.00%,18.10%,6.40%,1.21%,0.53,-4.30%,-16.10%,-12.80%,1.20,0.90,0.11,1.05,22.10%,-3.60%,-3.30%,0.00%,-3.70%,7.24%,-22.96%,-42.86%,-42.86%,0.55,0.05,3.77%,4.57%,-3.23%,-0.68%,-29.78%,-17.89%,13.48%,-70.81%,26.25%,46.03,-2.88%,0.00%,,657.45,0.57,1.01,-2.88%,372811,,,5/16/2008,1.00,-0.99%
153,"LMFA","LM Funding America, Inc.","Financial","Credit Services","USA",10.67,,,,6.67,0.57,0.87,,,,-1.15,-102.40%,,-16.70%,,-16.90%,-129.90%,-50.00%,15.40,12.91,22.73%,0.00%,23.80%,,0.19%,0.02,-72.90%,-95.90%,,17.00,17.00,0.03,0.00,-7.70%,,,8.56%,-2.13%,5.02%,-48.51%,-10.98%,-10.98%,1.66,0.07,12.64%,10.85%,-0.83%,5.05%,-20.58%,-21.18%,26.70%,-86.30%,123.33%,51.12,-4.29%,1.45%,,1277.95,0.61,0.67,-2.90%,774035,,,12/8/2015,0.67,0.00%
154,"KERN","Akerna Corp.","Healthcare","Health Information Services","USA",69.94,,,,5.34,1.26,4.89,,,,-1.38,36.20%,38.60%,,,,-57.70%,15.60%,14.06,11.46,1.50%,0.00%,9.30%,20.25%,8.04%,0.53,-34.20%,-57.90%,-35.90%,1.00,1.00,0.15,0.42,50.00%,,,-13.25%,-22.14%,-8.24%,-61.34%,-60.38%,-60.38%,,0.39,8.37%,10.81%,-12.22%,-4.95%,-45.00%,-33.61%,49.31%,-71.80%,49.31%,41.47,-2.41%,-0.60%,2.00,1741.99,0.58,3.24,-2.99%,1017352,9/24/2020 8:30:00 AM,,2/26/2018,3.21,-0.93%
155,"KTRA","Kintara Therapeutics, Inc.","Healthcare","Biotechnology","USA",32.27,,,,,,1.43,,,,-1.99,72.30%,97.30%,28.20%,,,-522.30%,,17.11,16.05,1.60%,0.00%,1.20%,19.07%,0.99%,0.41,-320.90%,,,9.60,9.60,,,,,,-2.22%,-2.22%,-5.71%,95.01%,91.39%,91.39%,1.64,0.11,6.21%,7.93%,-7.28%,-8.27%,19.55%,-28.89%,8.47%,-34.36%,236.84%,38.40,-4.48%,1.52%,2.00,384.35,0.49,1.28,-3.03%,189361,,,2/22/2013,,
156,"HWCC","Houston Wire & Cable Company","Industrials","Industrial Distribution","USA",46.57,,,,0.15,0.47,,2.57,,,-0.18,-70.50%,,-28.90%,15.00%,-2.80%,-1.70%,-17.80%,16.48,15.31,0.50%,0.00%,71.60%,0.63%,0.61%,1.81,-1.30%,-2.90%,3.00%,5.10,1.90,0.60,0.61,22.30%,-0.40%,-1.00%,10.77%,9.51%,15.20%,21.01%,-34.69%,-34.69%,1.35,0.15,7.54%,4.92%,2.88%,2.21%,9.81%,-13.89%,11.60%,-40.01%,67.07%,55.81,-3.79%,0.69%,,51.59,1.16,2.79,-3.13%,59923,11/5/2020 4:30:00 PM,,6/15/2006,2.79,0.00%
157,"STSA","Satsuma Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",83.11,,,,,1.00,1.01,,,,-2.64,-255.00%,90.00%,,,,-45.50%,,17.42,13.65,0.10%,-24.77%,57.10%,-28.38%,5.98%,2.19,-42.20%,-46.30%,,11.70,11.70,0.02,0.04,,,,-3.25%,5.78%,22.37%,-82.50%,-75.81%,-75.81%,,0.30,5.72%,6.64%,-4.94%,5.33%,-71.16%,-11.35%,31.71%,-87.23%,31.71%,45.54,-3.56%,0.42%,2.80,372.33,0.42,4.61,-3.15%,155294,,4.50,9/13/2019,4.61,0.02%
158,"BBI","Brickell Biotech, Inc.","Healthcare","Biotechnology","USA",39.86,,,,15.94,1.20,1.97,,,,-2.41,13.60%,31.00%,19.10%,,-12.30%,90.70%,-91.70%,53.52,52.23,0.80%,15.32%,9.90%,-9.22%,2.35%,0.52,-114.80%,-187.40%,-291.40%,3.50,3.50,0.01,0.03,,,,13.98%,18.59%,-10.71%,-21.71%,-46.24%,-46.24%,0.30,0.06,11.81%,6.75%,7.85%,22.55%,-16.67%,-20.76%,67.49%,-80.39%,67.49%,58.78,-5.96%,2.93%,1.50,2354.74,0.48,0.78,-3.21%,1124888,11/12/2020 4:30:00 PM,,3/10/1993,0.78,-0.69%
159,"BRQS","Borqs Technologies, Inc.","Technology","Software - Application","China",45.46,,,,0.46,,45.46,,,,-0.95,61.80%,,,,,-956.20%,-53.80%,31.71,18.82,26.85%,0.00%,17.20%,2.62%,1.01%,0.09,-35.30%,,107.20%,0.40,0.30,,,0.60%,-29.40%,-34.80%,-4.67%,-6.42%,0.99%,-10.53%,-71.67%,-43.33%,2.05,0.09,4.97%,6.47%,-7.03%,-6.50%,-23.61%,-34.21%,12.15%,-88.25%,21.69%,41.27,-2.29%,-0.98%,,2204.44,0.42,0.99,-3.25%,916826,,,11/5/2015,0.98,-0.69%
160,"CLRB","Cellectar Biosciences, Inc.","Healthcare","Biotechnology","USA",53.75,,,,,3.77,2.86,,,,-1.19,64.90%,25.30%,59.80%,,,64.30%,,26.33,22.72,13.38%,2.26%,24.60%,15.51%,11.64%,1.58,-90.80%,-129.40%,,5.00,5.00,0.01,0.00,,,,-22.38%,70.63%,73.39%,60.45%,-4.44%,-4.44%,1.56,0.30,13.01%,16.92%,-5.11%,30.83%,47.93%,-29.49%,90.83%,-37.54%,105.94%,52.46,-0.48%,-2.79%,1.70,1671.27,0.53,2.08,-3.26%,880112,11/9/2020 8:30:00 AM,,6/14/2005,2.10,0.96%
161,"GNLN","Greenlane Holdings, Inc.","Healthcare","Pharmaceutical Retailers","USA",55.27,,,,0.40,2.85,1.38,,,,-0.45,-388.60%,84.10%,,,,-414.50%,-20.30%,12.80,12.59,0.40%,-88.38%,36.20%,3.61%,5.37%,1.94,-10.30%,-67.80%,-113.80%,2.70,1.70,0.50,0.52,16.60%,-34.50%,-10.00%,-7.03%,-1.20%,83.04%,4.59%,25.96%,25.96%,,0.38,6.79%,10.47%,-6.87%,12.94%,31.65%,-20.48%,64.32%,-20.48%,288.85%,50.05,-3.41%,0.00%,1.60,349.19,0.40,3.96,-3.41%,138847,11/12/2020 8:30:00 AM,5.40,4/18/2019,3.96,0.00%
162,"BHTG","BioHiTech Global, Inc.","Industrials","Pollution & Treatment Controls","USA",27.10,,,,6.16,,5.42,,,,-0.63,49.90%,75.40%,0.00%,,22.70%,-27.00%,-50.00%,22.05,18.17,6.30%,0.22%,1.80%,9.08%,0.25%,0.11,-20.30%,255.60%,-21.60%,0.50,0.50,,,-8.10%,,,-2.52%,-20.00%,-20.00%,-43.41%,-31.76%,-31.76%,1.48,0.08,4.77%,6.36%,-9.57%,-10.74%,-19.77%,-34.12%,1.36%,-74.55%,10.89%,36.13,-5.08%,1.72%,2.00,413.14,1.11,1.12,-3.45%,458940,11/16/2020 4:30:00 PM,2.00,10/28/2015,1.12,0.00%
