"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
122,"KTRA","Kintara Therapeutics, Inc.","Healthcare","Biotechnology","USA",32.27,,,,,,1.43,,,,-1.99,72.30%,97.30%,28.20%,,,-522.30%,,17.11,16.05,1.60%,0.00%,1.20%,19.07%,0.99%,0.42,-320.90%,,,9.60,9.60,,,,,,-2.22%,-5.04%,-11.41%,91.92%,100.94%,91.39%,1.64,0.11,5.55%,7.85%,-4.42%,-5.63%,23.80%,-26.67%,11.86%,-32.31%,247.37%,42.35,-1.49%,1.52%,2.00,380.06,1.08,1.32,0.00%,410315,,,2/22/2013,,
123,"ZCMD","Zhongchao Inc.","Healthcare","Health Information Services","China",44.57,9.20,,,2.99,,5.71,445.65,,0.00%,0.19,28.80%,,,,,-15.70%,21.10%,25.91,12.19,37.24%,0.00%,0.10%,117.55%,0.09%,0.03,,,21.10%,6.20,6.20,0.00,0.00,68.70%,24.60%,27.20%,-3.91%,-6.01%,-1.15%,-21.10%,,-57.00%,,0.12,4.92%,6.70%,-4.24%,-5.95%,-16.95%,-42.28%,3.61%,-67.24%,8.18%,45.42,0.58%,-0.58%,,337.01,0.63,1.72,0.00%,211626,,,2/24/2020,,
124,"ARC","ARC Document Solutions, Inc.","Industrials","Specialty Business Services","USA",61.40,10.68,,1.07,0.19,0.41,1.22,1.19,2.82%,22.50%,0.13,-66.00%,,-15.40%,10.00%,-2.00%,172.20%,-23.10%,42.75,35.46,2.80%,-42.40%,46.40%,-6.25%,0.85%,1.10,1.60%,4.00%,3.20%,1.40,1.30,0.60,0.72,32.30%,3.90%,1.80%,2.16%,1.43%,52.69%,42.00%,-1.39%,2.16%,1.64,0.07,2.93%,5.53%,2.56%,7.27%,37.55%,-8.97%,35.24%,-11.25%,317.65%,56.55,-0.70%,0.70%,,275.59,0.31,1.42,0.00%,85606,,,2/4/2005,1.42,0.00%
125,"REFR","Research Frontiers Incorporated","Technology","Electronic Components","USA",89.70,,,,81.55,14.84,16.61,,,,-0.09,-22.60%,,7.40%,30.00%,-0.40%,-7.40%,-60.00%,31.58,25.20,0.90%,-67.49%,17.00%,0.95%,6.11%,7.05,-36.00%,-42.30%,-45.10%,21.10,21.10,0.00,0.00,,,,4.44%,0.36%,0.36%,-30.54%,-9.03%,-6.31%,1.19,0.23,8.22%,9.21%,0.45%,-0.27%,-9.59%,-20.97%,12.80%,-50.53%,69.88%,51.09,1.08%,-1.06%,,218.44,0.66,2.82,0.00%,144973,11/5/2020 4:30:00 PM,,7/8/1986,2.82,0.00%
126,"CTHR","Charles & Colvard, Ltd.","Consumer Cyclical","Luxury Goods","USA",35.42,,12.60,,1.20,0.86,2.57,88.55,,,-0.19,-309.00%,66.67%,2.90%,30.00%,2.60%,327.50%,3.90%,28.79,25.65,5.40%,60.66%,26.00%,24.41%,0.26%,0.30,-10.90%,-12.60%,-14.90%,5.10,3.30,0.01,0.02,47.10%,-19.00%,-18.60%,-2.33%,4.13%,51.83%,72.60%,-10.64%,-11.27%,0.38,0.06,4.91%,4.51%,-1.10%,14.23%,52.89%,-7.35%,55.56%,-21.25%,110.00%,54.34,-3.08%,3.17%,2.00,218.54,1.18,1.26,0.00%,257989,,1.50,11/14/1997,1.25,-0.79%
127,"AACG","ATA Creativity Global","Consumer Defensive","Education & Training Services","China",37.75,,,,1.61,1.04,2.21,,,,-0.62,-37.70%,,-48.00%,25.00%,-22.50%,154.90%,3.90%,34.43,31.74,18.70%,0.00%,0.04%,-58.05%,0.01%,0.03,-16.40%,-38.80%,-45.00%,0.50,0.50,0.00,0.01,34.50%,,-68.30%,-0.83%,-4.03%,5.47%,-5.56%,-13.77%,-12.56%,1.68,0.06,6.93%,4.86%,-0.37%,1.22%,10.41%,-15.00%,10.19%,-36.36%,94.44%,49.43,1.71%,-1.68%,,80.35,0.27,1.19,0.00%,21848,11/12/2020 4:30:00 PM,,1/29/2008,1.19,0.00%
128,"DVD","Dover Motorsports, Inc.","Consumer Cyclical","Leisure","USA",77.91,6.29,,1.26,1.32,1.03,3.66,14.43,3.30%,0.00%,0.34,-19.70%,,11.90%,5.00%,0.10%,,18733.70%,35.84,15.04,15.79%,0.00%,43.90%,-2.24%,0.03%,0.10,7.30%,9.40%,9.70%,2.80,2.80,0.00,0.00,38.30%,11.30%,10.30%,8.16%,7.07%,50.35%,36.77%,12.77%,13.98%,0.67,0.10,6.65%,4.85%,8.06%,17.91%,42.29%,-12.76%,51.43%,-12.76%,100.00%,62.10,0.00%,0.00%,,50.02,1.19,2.12,0.00%,59572,10/29/2020 8:30:00 AM,,10/4/1996,,
129,"AIM","AIM ImmunoTech Inc.","Healthcare","Biotechnology","USA",72.44,,,,362.22,1.21,1.83,,,,-0.44,73.20%,18.60%,44.30%,25.00%,-6.60%,92.50%,-41.00%,40.69,40.23,0.50%,24.07%,6.70%,48.35%,6.12%,1.37,-26.30%,-30.40%,-63.20%,50.00,50.00,0.03,0.03,,,,-14.22%,1.63%,-11.79%,-24.60%,252.03%,243.75%,-0.92,0.15,8.07%,6.78%,-1.08%,-3.95%,-19.03%,-22.08%,13.33%,-73.70%,266.31%,47.46,0.00%,0.00%,2.00,1802.63,0.69,1.87,0.00%,1247313,,,7/15/1996,1.87,0.00%
130,"HOFV","Hall of Fame Resort & Entertainment Company","Communication Services","Entertainment","USA",67.63,,,,12.76,0.27,8.56,,,,-2.11,-103.70%,,,,,-748.20%,-22.90%,32.58,14.90,38.70%,1.57%,1.50%,84.22%,1.83%,0.08,-44.50%,-64.30%,,,,0.00,0.72,,,,-6.77%,-7.46%,-50.79%,-86.28%,-83.07%,-83.36%,,0.08,4.40%,5.62%,-9.19%,-26.09%,-75.05%,-80.78%,13.76%,-89.93%,13.76%,36.76,-0.80%,0.81%,,3597.86,0.20,1.24,0.00%,714674,,,3/12/2018,1.25,0.81%
131,"AIHS","Senmiao Technology Limited","Financial","Credit Services","China",47.22,,,,6.47,8.23,10.73,,,,-0.29,-145.10%,,,,,-190.30%,-76.30%,37.80,29.36,32.82%,0.00%,0.90%,92.64%,0.15%,0.01,-80.70%,-358.10%,-58.60%,0.70,0.70,0.63,1.90,29.20%,,,0.94%,-29.14%,62.12%,45.42%,62.33%,59.70%,,0.12,8.42%,8.54%,-7.14%,-7.30%,51.97%,-45.96%,26.64%,-54.47%,311.54%,45.87,0.94%,-0.93%,,4259.46,0.18,1.07,0.00%,749356,11/20/2020 8:30:00 AM,,3/16/2018,1.08,0.93%
132,"COCP","Cocrystal Pharma, Inc.","Healthcare","Biotechnology","USA",94.17,,,,49.57,1.63,2.96,,,,-1.58,13.70%,15.00%,,,273.80%,17.60%,0.00%,57.56,48.65,29.04%,0.00%,23.80%,86.11%,1.75%,0.24,-135.70%,-146.10%,-187.60%,12.60,12.60,0.00,0.00,,,,-15.48%,-24.87%,52.69%,-6.58%,202.13%,186.58%,1.20,0.19,7.21%,12.04%,-8.30%,17.89%,17.92%,-40.08%,86.84%,-53.29%,215.56%,49.42,1.43%,-1.41%,2.00,3500.28,0.41,1.42,0.00%,1431758,,,4/1/2008,,
133,"VISL","Vislink Technologies, Inc.","Technology","Communication Equipment","USA",33.32,,,,1.36,1.63,10.75,,,,-2.74,77.70%,,,20.00%,115.10%,92.90%,-4.00%,20.88,20.80,0.30%,0.00%,6.30%,-6.94%,11.86%,0.90,-61.80%,-118.10%,-181.40%,2.30,1.10,0.05,0.09,44.40%,-58.10%,-58.70%,8.87%,3.05%,-1.46%,-63.56%,-14.06%,-11.59%,1.67,0.17,22.58%,11.61%,0.19%,3.61%,-33.38%,-28.95%,21.62%,-84.90%,104.55%,49.48,-1.46%,1.48%,,2726.74,0.61,1.35,0.00%,1669003,,,4/24/2012,1.35,0.00%
134,"INPX","Inpixon","Technology","Software - Application","USA",52.20,,,,7.15,1.09,1.66,,,,-9.69,,,,20.00%,-36.90%,98.60%,73.30%,50.18,42.45,0.09%,0.00%,1.80%,45.15%,6.46%,0.97,-100.20%,-161.20%,-152.10%,2.90,2.90,0.00,0.16,73.30%,,,0.48%,-9.57%,-5.45%,-24.09%,-69.55%,-78.80%,2.17,0.05,3.45%,4.59%,-0.60%,-1.09%,-14.93%,-22.96%,10.86%,-96.44%,12.96%,47.98,0.97%,-0.96%,,2826.75,0.55,1.04,0.00%,1559769,11/12/2020 4:30:00 PM,,9/19/2003,1.02,-1.92%
135,"RETO","ReTo Eco-Solutions, Inc.","Basic Materials","Building Materials","China",15.34,,,,1.08,0.45,,,,,-0.64,-565.00%,,,,16.50%,-361.30%,-83.80%,23.62,10.80,55.27%,0.00%,1.00%,372.82%,0.39%,0.05,-20.60%,-36.90%,-21.40%,0.90,0.80,0.19,0.44,24.20%,-90.30%,,-6.00%,-7.35%,19.54%,-52.27%,-37.62%,-28.24%,,0.06,7.53%,9.74%,-3.71%,-3.91%,-13.83%,-27.59%,18.42%,-67.19%,110.00%,47.50,-3.08%,3.17%,,906.88,0.37,0.63,0.00%,338825,,,11/29/2017,,
136,"IFMK","iFresh Inc.","Consumer Defensive","Grocery Stores","USA",23.77,,,,0.27,2.79,3.05,,,,-0.18,42.80%,,-64.50%,,-6.90%,-140.70%,10.50%,27.52,10.33,15.00%,0.00%,0.80%,-29.72%,5.39%,1.93,-3.20%,-211.50%,-62.50%,0.60,0.40,0.26,2.87,20.30%,-6.90%,-4.10%,-5.04%,-4.61%,10.02%,-27.04%,95.71%,92.43%,-3.12,0.06,3.19%,7.14%,-3.39%,-3.33%,-21.94%,-22.76%,11.44%,-72.43%,126.12%,46.57,-0.03%,-0.05%,,289.01,1.04,0.78,-0.08%,301163,11/24/2020 8:30:00 AM,,2/13/2017,,
137,"SANW","S&W Seed Company","Consumer Defensive","Farm Products","USA",94.74,,,,1.17,1.29,27.07,,,,-0.66,-90.90%,23.40%,-19.00%,15.00%,-0.40%,-44.90%,13.00%,33.45,32.48,1.40%,18.97%,78.00%,0.97%,0.08%,0.47,-13.90%,-26.50%,-13.90%,1.50,0.40,0.19,0.62,16.80%,-23.30%,-27.00%,-1.54%,7.65%,15.40%,26.54%,44.97%,37.38%,0.67,0.21,6.11%,7.61%,1.76%,13.23%,21.38%,-18.64%,33.95%,-27.64%,72.46%,54.88,1.05%,-1.21%,1.70,52.38,2.54,2.88,-0.17%,133051,11/11/2020 8:30:00 AM,5.33,6/14/2010,,
138,"KIQ","Kelso Technologies Inc.","Industrials","Railroads","Canada",25.99,16.21,,,1.73,2.11,,,,,0.03,,,,,,,-71.70%,47.17,45.07,4.27%,0.00%,5.04%,,0.39%,1.93,,,,,,,,,,,0.99%,12.45%,8.12%,-15.72%,-23.99%,-23.80%,,0.04,7.01%,7.03%,4.64%,3.02%,-3.71%,-11.29%,23.60%,-44.97%,23.60%,54.32,-5.50%,5.63%,,90.15,1.66,0.55,-0.18%,149800,10/29/2020 8:30:00 AM,,10/20/2003,,
139,"BIOC","Biocept, Inc.","Healthcare","Diagnostics & Research","USA",64.07,,,,5.99,2.47,3.79,,,,-3.96,86.40%,64.00%,,40.00%,110.60%,82.60%,340.00%,13.40,12.49,0.02%,0.00%,14.90%,-11.86%,4.26%,0.84,-89.80%,-125.10%,-178.70%,2.90,2.50,0.06,0.11,-32.30%,,,-5.66%,5.18%,3.09%,-34.36%,72.96%,63.29%,0.87,0.35,6.10%,7.74%,-6.87%,-1.80%,-11.95%,-26.61%,13.38%,-64.15%,120.64%,45.42,-0.85%,0.64%,2.00,636.86,0.60,4.66,-0.21%,381815,11/12/2020 4:30:00 PM,,2/5/2014,4.70,0.86%
140,"GLMD","Galmed Pharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",73.44,,,,,1.30,1.26,,,,-1.27,-78.30%,-4.90%,-1.90%,20.00%,,-51.90%,,21.27,17.62,17.32%,0.00%,32.60%,-9.77%,0.15%,0.25,-39.30%,-43.30%,,9.80,9.80,0.00,0.00,,,,-10.87%,-21.34%,-5.20%,-31.38%,-42.56%,-43.25%,2.37,0.30,7.65%,8.87%,-9.09%,-6.10%,-22.15%,-24.31%,10.47%,-54.52%,10.47%,42.66,-0.30%,0.00%,1.80,103.73,1.90,3.27,-0.30%,197393,11/12/2020 8:30:00 AM,,3/13/2014,,
141,"NNA","Navios Maritime Acquisition Corporation","Energy","Oil & Gas Midstream","Monaco",53.40,1.18,21.16,,0.14,0.15,0.90,,30.74%,45.50%,2.62,43.40%,-93.70%,-44.80%,-1.00%,1.10%,104.70%,33.60%,16.10,10.80,71.20%,0.00%,4.10%,-1.12%,0.36%,0.22,2.70%,12.80%,3.00%,1.00,1.00,3.08,3.34,91.00%,38.10%,11.10%,-3.13%,-34.53%,-25.90%,-24.08%,-62.82%,-63.65%,2.19,0.20,4.93%,5.68%,-7.98%,-18.23%,-30.35%,-36.23%,2.67%,-66.45%,47.37%,34.56,-0.65%,0.32%,3.00,175.34,0.63,3.08,-0.32%,110810,12/1/2020 8:30:00 AM,3.75,7/7/2008,,
142,"SLGG","Super League Gaming, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",43.59,,,,29.06,2.37,4.23,,,,-1.98,-57.10%,56.20%,,,,30.90%,75.00%,15.48,14.24,3.10%,0.00%,9.80%,5.77%,3.55%,1.00,-134.40%,-154.30%,-155.00%,16.50,16.50,0.08,0.00,55.10%,,,8.33%,59.04%,66.11%,24.58%,27.78%,26.69%,,0.31,18.24%,12.42%,19.53%,42.75%,25.07%,-23.59%,82.82%,-54.15%,129.23%,61.74,-3.87%,3.68%,1.50,507.86,0.49,2.98,-0.33%,248502,11/11/2020 4:30:00 PM,4.50,2/26/2019,,
143,"SONN","Sonnet BioTherapeutics Holdings, Inc.","Healthcare","Biotechnology","USA",39.19,,,,5.16,11.30,5.37,,,,-27.55,89.10%,,45.70%,,,68.40%,,17.34,16.49,5.10%,0.00%,2.60%,51.88%,5.82%,1.35,,,,1.60,,0.03,0.03,2.60%,,,-3.83%,-12.06%,-10.32%,-37.91%,-85.32%,-85.27%,0.75,0.16,4.10%,6.73%,-10.36%,-11.78%,-44.37%,-25.99%,2.27%,-95.88%,2.27%,38.71,0.00%,-0.44%,2.00,710.36,0.67,2.25,-0.44%,478337,,,7/27/2005,2.26,0.44%
144,"RAVE","RAVE Restaurant Group, Inc.","Consumer Cyclical","Restaurants","USA",16.35,,,,1.80,22.43,5.64,,,,-0.29,-461.60%,,-10.30%,10.00%,-26.90%,-68.50%,-34.50%,15.45,12.91,0.50%,,37.70%,2.05%,0.21%,0.01,-42.80%,-298.80%,-156.80%,2.00,,3.67,3.67,95.80%,-4.90%,-48.50%,-12.04%,-0.98%,88.88%,18.91%,-47.84%,-45.62%,0.89,0.10,7.34%,10.94%,-5.13%,7.40%,20.50%,-28.03%,37.29%,-62.19%,134.84%,49.32,-0.84%,0.31%,,2373.76,0.19,0.89,-0.53%,454033,,,9/1/1993,,
145,"WTT","Wireless Telecom Group, Inc.","Technology","Communication Equipment","USA",38.86,,,,0.90,1.25,17.67,64.77,,,-0.11,,50.00%,-16.80%,,3.90%,-61.70%,0.90%,21.70,19.74,0.20%,0.00%,33.50%,-0.44%,0.10%,0.29,-4.70%,-7.50%,-0.30%,1.90,1.10,0.30,0.31,49.70%,-5.30%,-5.50%,11.40%,11.40%,26.63%,77.27%,30.38%,23.08%,0.83,0.14,7.97%,9.10%,-3.30%,9.93%,42.10%,-32.17%,31.58%,-32.17%,146.48%,51.93,-2.78%,2.27%,2.00,69.02,1.32,1.75,-0.57%,91213,11/13/2020 8:30:00 AM,,10/21/1991,1.74,-0.57%
146,"LAIX","LAIX Inc.","Consumer Defensive","Education & Training Services","China",78.78,,,,0.53,,1.58,,,,-1.73,-8.20%,1.40%,,,,67.00%,-8.70%,49.47,29.44,,,36.70%,-0.02%,0.21%,0.48,-75.40%,107.80%,180.50%,0.40,0.40,,,69.40%,-60.00%,-58.40%,10.64%,-8.77%,-16.13%,-37.60%,-68.36%,-67.90%,,0.10,5.75%,5.88%,7.04%,-6.70%,-38.16%,-38.98%,13.97%,-75.97%,13.97%,52.90,0.65%,-1.28%,4.00,130.49,2.05,1.55,-0.64%,267136,,1.50,9/27/2018,1.54,-0.65%
147,"OPTT","Ocean Power Technologies, Inc.","Industrials","Electrical Equipment & Parts","USA",92.53,,,,57.83,4.31,6.09,,,,-1.32,84.90%,,60.50%,,-16.30%,,-50.00%,30.80,30.66,0.05%,0.00%,0.80%,21.09%,4.73%,0.12,,,-99.70%,4.90,4.90,0.04,0.09,-6.40%,,,10.57%,-3.93%,190.10%,315.72%,237.28%,236.78%,3.29,0.38,15.67%,11.88%,10.12%,27.78%,148.31%,-34.75%,88.96%,-34.75%,784.50%,58.01,-2.35%,1.71%,3.00,12391.65,0.14,2.91,-0.68%,1743450,,,5/19/2006,2.92,0.34%
148,"PPBT","Purple Biotech Ltd.","Healthcare","Biotechnology","Israel",66.09,,,,66.09,,,,,,,,,,,,,0.00%,17.21,15.45,1.91%,,14.52%,,0.27%,0.12,,,,,,,,,,,-7.91%,-9.00%,-11.93%,-65.41%,-49.53%,-50.74%,,0.15,3.85%,3.70%,-7.85%,-9.05%,-23.56%,-24.55%,2.70%,-73.54%,73.18%,33.21,-0.78%,0.00%,,337.61,1.13,3.81,-0.78%,382342,,,11/20/2015,3.81,0.00%
149,"MBRX","Moleculin Biotech, Inc.","Healthcare","Biotechnology","USA",48.58,,,,,3.51,3.80,,,,-0.33,29.30%,0.00%,-20.70%,,,39.40%,,61.48,55.49,1.70%,0.00%,17.10%,-7.74%,4.19%,1.38,-67.80%,-121.50%,,4.40,4.40,0.00,0.00,,,,7.02%,8.79%,5.25%,-13.00%,-19.81%,-7.99%,2.13,0.07,10.94%,8.69%,1.24%,7.10%,-4.48%,-31.56%,27.95%,-57.61%,158.51%,53.53,-0.60%,-0.24%,1.70,1683.89,1.18,0.83,-0.83%,1980284,,,6/2/2016,0.84,0.90%
150,"FENG","Phoenix New Media Limited","Communication Services","Internet Content & Information","China",89.57,0.65,,0.12,0.44,0.24,0.25,,,0.00%,1.84,,,23.90%,5.29%,-1.30%,98.10%,-10.90%,72.79,30.88,24.58%,0.00%,24.50%,-12.38%,1.39%,0.16,18.20%,29.80%,-9.80%,1.60,1.60,0.00,0.00,55.10%,-12.80%,64.40%,8.45%,12.97%,118.65%,83.19%,37.63%,38.33%,2.36,0.09,10.70%,6.43%,8.82%,35.77%,71.23%,-17.93%,106.82%,-17.93%,133.80%,65.29,-1.65%,0.83%,2.00,2615.16,0.22,1.19,-0.83%,587426,11/17/2020 4:30:00 PM,,5/12/2011,1.19,0.00%
151,"AVCO","Avalon GloboCare Corp.","Healthcare","Medical Care Facilities","USA",97.58,,,,69.70,16.57,69.70,,,,-0.19,-122.80%,,,,,20.90%,-25.00%,80.62,27.90,65.73%,0.00%,3.30%,-0.25%,5.77%,5.03,-140.60%,-329.20%,-251.70%,0.90,,0.62,0.00,32.60%,,,-0.85%,-7.94%,-21.09%,-38.95%,-40.21%,-39.90%,0.56,0.06,5.01%,5.19%,-4.05%,-3.38%,-19.72%,-13.53%,8.49%,-47.57%,130.00%,43.88,1.77%,-2.59%,,319.78,1.29,1.15,-0.86%,411125,,,12/6/2016,,
152,"ICON","Iconix Brand Group, Inc.","Consumer Cyclical","Apparel Manufacturing","USA",14.53,,,,0.12,,0.21,0.44,,,-9.93,36.20%,,-20.90%,15.00%,-17.60%,147.80%,-31.00%,13.17,12.75,4.24%,0.00%,15.60%,35.52%,0.86%,0.08,-18.90%,29.90%,-10.70%,1.30,1.30,,,,4.70%,-74.80%,2.83%,19.11%,44.32%,17.20%,-11.38%,-19.26%,2.31,0.10,6.54%,9.71%,-0.55%,22.69%,24.83%,-20.59%,78.51%,-43.75%,112.93%,54.73,0.93%,-1.83%,2.00,1382.57,0.37,1.08,-0.92%,507018,,,1/22/1990,,
153,"CLRB","Cellectar Biosciences, Inc.","Healthcare","Biotechnology","USA",54.25,,,,,3.81,2.89,,,,-1.19,64.90%,25.30%,59.80%,,,64.30%,,26.33,22.72,13.38%,2.26%,24.60%,15.51%,11.64%,1.59,-90.80%,-129.40%,,5.00,5.00,0.01,0.00,,,,-18.42%,76.42%,85.47%,69.53%,-3.98%,-3.56%,1.56,0.31,15.28%,16.93%,-0.47%,36.80%,53.41%,-27.12%,97.25%,-35.44%,112.87%,54.36,0.94%,-1.84%,1.70,1661.57,0.66,2.15,-0.92%,1092763,11/9/2020 8:30:00 AM,,6/14/2005,2.10,-2.33%
154,"FEDU","Four Seasons Education (Cayman) Inc.","Consumer Defensive","Education & Training Services","China",50.44,,,,1.04,0.48,0.72,,8.33%,,-0.47,,,,,,-83.30%,-34.90%,46.26,13.09,2.73%,0.00%,6.20%,-22.38%,0.12%,0.10,-12.70%,-19.90%,-21.40%,2.00,2.00,0.00,0.00,42.80%,-54.40%,-44.20%,10.10%,12.43%,59.81%,-6.90%,-41.78%,-32.50%,,0.08,10.18%,8.49%,5.69%,13.21%,-0.48%,-16.41%,33.50%,-45.67%,71.06%,57.82,-2.73%,1.85%,3.00,159.11,0.45,1.07,-0.93%,71269,10/26/2020 8:30:00 AM,,11/8/2017,,
155,"AEMD","Aethlon Medical, Inc.","Healthcare","Medical Devices","USA",25.83,,,,43.05,1.83,1.78,,,,-0.79,63.60%,21.80%,36.60%,,-3.10%,88.70%,,12.07,11.77,1.00%,-17.85%,10.40%,1.74%,3.89%,0.21,-49.70%,-54.60%,-67.80%,9.90,9.90,0.00,0.00,,,,-6.28%,14.84%,46.15%,2.96%,100.96%,117.03%,0.62,0.20,5.83%,9.85%,7.06%,22.89%,28.32%,-32.57%,56.82%,-52.30%,140.39%,56.81,0.00%,-0.96%,2.00,2142.42,0.09,2.07,-0.96%,198613,10/28/2020 4:30:00 PM,,5/11/1994,,
156,"PLIN","China Xiangtai Food Co., Ltd.","Consumer Defensive","Packaged Foods","China",28.12,,,,0.25,0.92,16.54,,,,-0.14,-157.30%,,,,,-168.30%,-41.30%,22.77,15.49,46.57%,0.00%,0.60%,335.00%,0.32%,0.02,-8.90%,-21.60%,0.80%,1.50,,0.12,0.54,6.50%,0.40%,-4.40%,7.78%,15.91%,36.59%,-25.40%,-75.13%,-75.13%,,0.09,9.03%,10.70%,11.24%,11.14%,-21.92%,-36.00%,33.11%,-79.75%,54.84%,59.70,-0.05%,-0.96%,,2656.79,0.34,0.96,-1.01%,897692,,,8/14/2019,0.94,-2.07%
157,"ITRM","Iterum Therapeutics plc","Healthcare","Biotechnology","Ireland",42.67,,,,,,4.31,,,,-4.08,-32.40%,56.30%,,,,72.10%,,43.04,42.23,0.60%,-17.42%,17.10%,-13.49%,10.95%,0.50,-204.60%,149.30%,,0.30,0.30,,,,,,-1.56%,26.12%,49.63%,-19.18%,-79.23%,-78.63%,,0.10,7.63%,11.77%,6.41%,31.09%,-35.68%,-31.01%,111.09%,-84.19%,111.09%,58.01,0.21%,-1.23%,3.20,9309.67,0.15,0.95,-1.02%,1400575,,1.75,5/25/2018,,
158,"PT","Pintec Technology Holdings Limited","Financial","Credit Services","China",40.18,,,,0.20,1.41,1.35,,,,-3.27,,,,,,,106.20%,42.45,33.06,10.42%,0.00%,0.30%,18.89%,1.13%,1.51,-40.50%,-98.90%,-93.80%,1.10,1.10,0.53,4.23,40.10%,-72.20%,-70.50%,-7.93%,-8.81%,-2.20%,-19.54%,-50.90%,-47.39%,,0.07,6.94%,7.36%,-2.75%,-1.85%,-14.16%,-35.99%,21.43%,-71.12%,26.32%,46.85,-4.94%,4.08%,,248.51,0.98,0.95,-1.05%,243637,9/21/2020 8:30:00 AM,,10/25/2018,,
159,"ATHE","Alterity Therapeutics Limited","Healthcare","Biotechnology","Australia",50.64,,,,,4.04,,,,,-0.68,25.00%,,-5.10%,,,2.90%,,15.36,12.46,18.70%,0.00%,2.20%,39.27%,0.46%,0.02,-92.10%,-117.50%,,3.60,3.60,0.00,0.00,,,,-5.03%,-8.71%,-31.64%,140.52%,57.22%,81.41%,1.68,0.10,6.42%,6.44%,-4.70%,-7.43%,3.53%,-60.89%,28.44%,-72.82%,400.00%,44.17,-0.71%,-0.35%,,2343.23,0.08,1.40,-1.06%,191815,,,9/5/2002,,
160,"EPM","Evolution Petroleum Corporation","Energy","Oil & Gas E&P","USA",93.62,,,,3.60,1.40,4.73,,3.55%,,-0.12,-61.20%,,6.50%,,1.20%,-356.90%,-39.10%,32.96,29.79,8.50%,0.00%,74.30%,-0.95%,1.21%,2.94,-4.40%,-5.40%,7.90%,6.40,6.40,0.00,0.00,50.80%,-34.40%,-15.30%,5.22%,-5.37%,23.14%,0.71%,-48.26%,-48.45%,1.61,0.17,3.93%,6.77%,-1.26%,7.83%,6.29%,-12.54%,33.49%,-51.31%,33.49%,52.05,-0.71%,-0.35%,2.30,122.53,0.92,2.79,-1.06%,113172,,4.00,4/11/1996,,
161,"AMTX","Aemetis, Inc.","Energy","Oil & Gas Refining & Marketing","USA",57.90,,,,0.32,,579.02,,,,-1.39,-7.00%,10.60%,-48.20%,,-0.60%,-90.30%,-28.70%,20.86,19.59,10.19%,0.00%,29.60%,35.31%,5.29%,0.47,-25.70%,17.40%,-18.80%,0.10,0.10,,,11.20%,1.50%,-16.00%,11.02%,18.55%,-17.35%,224.38%,211.90%,215.66%,0.10,0.31,15.23%,11.46%,2.71%,-11.91%,44.51%,-49.22%,32.14%,-49.22%,599.06%,49.42,-0.38%,-0.76%,2.00,2219.40,0.28,2.59,-1.15%,617770,11/12/2020 8:30:00 AM,,6/27/2006,2.58,-0.39%
162,"GEN","Genesis Healthcare, Inc.","Healthcare","Medical Care Facilities","USA",96.50,,,,0.02,,0.40,0.48,,,-0.66,103.80%,-153.00%,15.10%,10.00%,-0.90%,-299.90%,-16.50%,113.15,63.80,0.30%,0.00%,22.80%,-7.06%,0.84%,0.39,-1.40%,8.20%,20.10%,0.90,0.90,,,,0.60%,-1.50%,2.71%,4.63%,-2.98%,-22.68%,-66.44%,-67.46%,1.67,0.05,14.93%,9.18%,-1.63%,5.63%,-23.39%,-23.55%,31.52%,-71.64%,31.52%,49.46,-0.49%,-0.67%,3.00,1399.61,0.57,0.53,-1.16%,802796,11/9/2020 4:30:00 PM,,5/15/2007,0.53,0.02%
163,"VOC","VOC Energy Trust","Energy","Oil & Gas E&P","USA",40.09,7.08,,,5.81,1.97,50.11,,14.78%,126.20%,0.33,-2.10%,,-17.80%,,-17.10%,-100.00%,,17.00,17.00,,,4.80%,-6.06%,0.18%,0.20,17.80%,17.80%,18.70%,,,0.00,0.00,,,80.60%,-11.88%,0.88%,40.24%,-4.96%,-49.23%,-50.32%,1.83,0.16,6.56%,7.06%,-5.68%,8.61%,20.28%,-22.79%,58.74%,-55.57%,80.16%,47.17,-2.58%,1.30%,,150.84,0.54,2.27,-1.30%,81635,,,5/5/2011,2.28,0.44%
