"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
113,"KTRA","Kintara Therapeutics, Inc.","Healthcare","Biotechnology","USA",33.49,,,,,,1.48,,,,-1.99,72.30%,58.20%,28.20%,,,-522.30%,,17.11,16.05,1.60%,0.00%,1.20%,18.75%,1.35%,0.58,-320.90%,,,9.60,9.60,,,,,,-0.74%,-6.90%,8.87%,80.00%,157.44%,95.74%,1.63,0.13,7.06%,8.65%,-1.59%,-3.83%,29.74%,-24.44%,15.25%,-30.26%,257.89%,46.39,0.00%,0.74%,2.00,376.73,0.45,1.36,0.74%,169455,,,2/22/2013,1.33,-2.21%
114,"ARC","ARC Document Solutions, Inc.","Industrials","Specialty Business Services","USA",62.22,10.45,,1.05,0.20,0.41,1.24,1.21,2.88%,22.50%,0.13,-66.00%,,-15.40%,10.00%,-2.00%,172.20%,-23.10%,42.75,35.46,2.80%,-41.56%,46.40%,-6.05%,0.92%,1.21,1.60%,4.00%,3.20%,1.40,1.30,0.60,0.72,32.30%,3.90%,1.80%,-1.42%,2.21%,47.87%,34.95%,-2.11%,0.00%,1.64,0.08,4.15%,6.44%,1.49%,8.23%,36.95%,-10.26%,40.00%,-12.50%,311.76%,54.73,0.00%,0.72%,,268.65,0.55,1.40,0.72%,148000,,,2/4/2005,,
115,"GVP","GSE Systems, Inc.","Technology","Software - Application","USA",29.50,,23.33,,0.47,2.50,3.83,4.92,,,-0.77,-34.30%,112.80%,-8.00%,,17.20%,47.40%,-35.50%,20.56,16.26,5.50%,19.00%,52.90%,-1.92%,0.24%,0.20,-30.80%,-109.30%,-34.10%,1.10,1.10,0.84,1.19,25.70%,-16.50%,-25.20%,2.19%,34.62%,40.00%,35.92%,-6.35%,-15.15%,1.65,0.10,4.99%,9.70%,14.54%,27.72%,36.16%,-17.06%,44.97%,-27.32%,63.95%,66.52,2.17%,-1.43%,2.00,192.35,0.74,1.41,0.71%,142969,11/16/2020 4:30:00 PM,1.50,7/27/1995,,
116,"LUB","Luby's, Inc.","Consumer Cyclical","Restaurants","USA",88.37,,,,0.41,1.19,5.85,,,,-0.97,-90.10%,,-21.54%,7.00%,-11.50%,182.80%,-56.20%,30.56,18.71,5.20%,0.00%,37.40%,4.00%,6.96%,8.24,-15.10%,-36.40%,-19.00%,1.00,1.00,0.74,0.00,63.40%,-11.20%,-13.80%,6.32%,-2.05%,12.60%,101.41%,30.59%,30.00%,1.07,0.13,3.79%,5.19%,0.58%,2.34%,71.19%,-9.43%,12.50%,-12.73%,526.09%,53.76,1.41%,-0.70%,,158.13,0.14,2.88,0.70%,22728,,,2/22/1982,2.87,-0.35%
117,"MMLP","Martin Midstream Partners L.P.","Energy","Oil & Gas Midstream","USA",64.91,26.72,,7.42,0.09,,34.16,2.83,1.23%,621.30%,0.06,139.60%,73.30%,21.50%,3.60%,-12.40%,-181.70%,-14.30%,38.66,31.85,1.80%,4.79%,47.20%,1.54%,0.24%,0.35,0.40%,-6.20%,10.40%,1.60,0.80,,,46.10%,6.50%,0.30%,-5.78%,0.62%,35.83%,-27.56%,-60.82%,-59.55%,3.07,0.12,5.71%,7.87%,-5.92%,-0.47%,-7.34%,-23.72%,18.41%,-66.19%,81.22%,47.32,-3.53%,4.29%,3.50,222.99,1.21,1.64,0.61%,270479,10/21/2020 4:30:00 PM,2.25,11/1/2002,,
118,"RETO","ReTo Eco-Solutions, Inc.","Basic Materials","Building Materials","China",15.05,,,,0.51,0.39,,,,,-0.52,-565.00%,,,,16.50%,-267.80%,-16.90%,22.89,10.80,55.27%,0.00%,1.00%,387.88%,0.46%,0.06,-18.60%,-31.90%,-21.40%,1.00,1.00,0.20,0.47,24.90%,-34.80%,-50.10%,-0.02%,9.30%,29.74%,-50.94%,-35.97%,-29.04%,,0.06,5.61%,9.93%,-4.59%,-4.69%,-14.39%,-27.95%,17.82%,-67.35%,108.93%,46.42,0.45%,0.16%,,885.35,0.54,0.63,0.61%,482223,,,11/29/2017,0.62,-1.07%
119,"NAOV","NanoVibronix, Inc.","Healthcare","Medical Devices","USA",17.25,,,,28.75,2.41,5.39,,,,-0.99,-26.10%,,39.60%,,21.20%,46.40%,100.00%,19.31,13.22,0.10%,95.97%,7.20%,10.28%,1.15%,0.04,-218.30%,-418.50%,-417.10%,10.70,10.40,0.00,0.00,26.10%,,,-15.51%,39.65%,-19.53%,-61.77%,-70.87%,-70.35%,-0.05,0.12,7.43%,16.03%,-7.06%,15.04%,-42.17%,-63.68%,57.41%,-75.71%,58.85%,49.72,2.41%,-1.76%,2.00,4169.27,0.19,0.85,0.60%,806364,,,5/28/2015,,
120,"NAVB","Navidea Biopharmaceuticals, Inc.","Healthcare","Biotechnology","USA",55.20,,,,69.01,212.00,,,,,-0.52,59.90%,33.30%,30.80%,,-36.30%,24.90%,50.00%,25.84,18.45,30.70%,0.06%,6.00%,5.33%,1.41%,1.09,-205.30%,794.00%,843.30%,1.20,1.20,0.00,2.00,99.90%,,,10.99%,-10.17%,-22.91%,-48.04%,99.06%,68.25%,1.95,0.16,7.46%,6.19%,-0.33%,-8.64%,-14.91%,-32.38%,16.08%,-60.24%,238.10%,47.45,-1.84%,2.36%,2.00,237.85,0.41,2.13,0.47%,96951,,,11/10/1992,,
121,"DWSN","Dawson Geophysical Company","Energy","Oil & Gas Equipment & Services","USA",52.14,,,,0.47,0.51,1.13,1.79,,,-0.48,38.40%,,11.90%,41.80%,4.20%,-491.00%,-76.50%,23.42,21.74,1.00%,-6.35%,50.00%,-2.60%,0.24%,0.70,-9.10%,-10.90%,-14.90%,9.90,9.90,0.00,0.00,,-10.60%,-10.10%,0.00%,20.34%,24.56%,47.92%,-11.62%,-11.25%,2.01,0.12,6.30%,6.53%,2.50%,7.55%,31.63%,-8.94%,26.87%,-26.96%,154.67%,57.44,0.00%,0.47%,,74.57,0.38,2.14,0.47%,28614,10/29/2020 8:30:00 AM,,4/5/1994,,
122,"PEI","Pennsylvania Real Estate Investment Trust","Real Estate","REIT - Retail","USA",76.89,,,,0.27,0.24,2.11,,,,-1.39,73.70%,-7.80%,-3.40%,1.00%,-4.90%,-306.00%,-21.10%,77.40,65.49,17.67%,0.00%,30.70%,-37.66%,18.23%,3.34,-4.50%,-29.50%,1.70%,,,5.75,5.75,54.70%,-10.80%,-37.70%,-2.40%,67.25%,84.35%,-27.34%,-80.78%,-81.32%,3.08,0.11,6.30%,13.04%,-7.39%,33.81%,-0.71%,-27.54%,181.69%,-81.85%,181.69%,54.65,2.04%,-1.56%,3.00,3568.80,0.23,1.00,0.45%,831901,11/6/2020 8:30:00 AM,1.00,5/3/1973,1.00,-0.10%
123,"VOC","VOC Energy Trust","Energy","Oil & Gas E&P","USA",42.51,7.59,,,6.16,2.11,53.14,,13.79%,126.20%,0.33,-2.10%,,-17.80%,,-17.10%,-100.00%,,17.00,17.00,,,4.80%,-6.13%,0.08%,0.06,17.80%,17.80%,18.70%,,,0.00,0.00,,,80.60%,-0.76%,22.69%,85.41%,8.16%,-46.62%,-46.74%,1.85,0.16,9.96%,6.74%,3.99%,22.42%,30.76%,-15.99%,73.94%,-51.66%,96.03%,57.62,0.00%,0.16%,,252.00,0.29,2.47,0.16%,73603,,,5/5/2011,2.50,1.21%
124,"CCLP","CSI Compressco LP","Energy","Oil & Gas Equipment & Services","USA",50.09,,,,0.13,,3.00,,3.48%,,-1.10,49.80%,14.30%,-24.00%,3.70%,11.00%,-247.00%,-30.30%,47.34,30.07,0.60%,26.62%,38.00%,1.18%,0.42%,1.65,-6.60%,-225.20%,4.90%,1.50,1.00,,,36.00%,1.10%,-13.40%,1.67%,40.99%,30.56%,44.94%,-55.47%,-57.68%,2.09,0.08,6.82%,8.71%,6.07%,22.72%,37.88%,-8.73%,53.33%,-58.03%,229.99%,60.51,0.00%,0.10%,4.50,76.33,1.36,1.15,0.10%,103678,11/2/2020 8:30:00 AM,,6/15/2011,,
125,"MOTS","Motus GI Holdings, Inc.","Healthcare","Diagnostics & Research","USA",31.96,,,,159.80,2.04,1.35,,,,-0.71,37.50%,21.90%,,,,28.50%,1000.00%,30.42,25.06,2.50%,2.57%,42.90%,14.58%,1.74%,1.95,-77.40%,-151.70%,,2.50,2.30,0.00,0.53,11.20%,,,-3.38%,24.12%,0.01%,-27.01%,-58.33%,-56.33%,,0.08,8.52%,9.37%,0.36%,13.17%,-1.31%,-16.67%,47.06%,-64.91%,117.39%,54.06,-1.96%,2.00%,1.50,224.35,1.35,1.00,0.00%,303021,11/12/2020 4:30:00 PM,,2/14/2018,1.00,0.00%
126,"MIND","MIND Technology, Inc.","Technology","Scientific & Technical Instruments","USA",28.08,,,,1.00,0.86,10.40,,,,-1.36,38.30%,-60.00%,-8.30%,15.00%,-12.50%,-57.10%,-20.70%,12.31,12.13,4.90%,15.32%,48.00%,-6.17%,0.15%,0.09,-47.00%,-59.60%,-23.60%,4.30,2.40,0.05,0.05,38.20%,-48.90%,-81.10%,21.47%,4.37%,5.39%,16.22%,-22.38%,-25.09%,1.94,0.27,12.42%,12.63%,-6.74%,-3.10%,15.40%,-34.65%,26.47%,-35.49%,207.14%,45.96,0.94%,-0.93%,3.00,209.81,0.34,2.15,0.00%,72294,12/3/2020 4:30:00 PM,,12/19/1994,,
127,"VERO","Venus Concept Inc.","Healthcare","Medical Devices","Canada",76.47,,,,0.51,2.15,5.97,,,,-2.88,62.90%,75.80%,,,,89.90%,-21.00%,40.47,37.18,1.90%,5.49%,74.50%,0.48%,0.65%,1.29,-53.80%,-178.90%,-22.20%,2.70,2.20,1.98,2.09,70.30%,-43.80%,-57.40%,-11.68%,-18.88%,-11.68%,-53.90%,-60.21%,-59.79%,,0.20,6.46%,6.97%,-17.06%,-17.41%,-37.73%,-31.27%,2.59%,-79.00%,2.59%,38.84,-3.08%,3.17%,1.60,187.84,5.91,1.89,0.00%,1109236,11/16/2020 8:30:00 AM,,10/12/2017,1.89,0.00%
128,"HNRG","Hallador Energy Company","Energy","Thermal Coal","USA",30.48,,4.39,,0.12,0.16,5.75,1.09,,,-1.99,-888.00%,1250.00%,-50.40%,,5.90%,151.80%,-21.70%,30.47,22.86,12.58%,0.00%,32.70%,-8.93%,1.00%,0.94,-1.20%,-2.70%,-12.00%,1.10,0.40,0.60,0.79,25.60%,1.50%,-2.00%,-8.18%,22.42%,64.23%,46.38%,-64.18%,-65.99%,0.69,0.07,4.79%,8.66%,-3.86%,10.85%,25.44%,-15.13%,44.29%,-67.26%,68.33%,50.63,1.00%,-0.99%,,243.31,0.51,1.01,0.00%,124994,11/2/2020 4:30:00 PM,,1/20/1997,,
129,"KTOV","Purple Biotech Ltd.","Healthcare","Biotechnology","Israel",71.77,,,,71.77,1.18,,,,,-7.80,,,,,,,0.00%,17.21,15.45,1.91%,0.00%,14.52%,,0.09%,0.04,,,,,,,,,,,1.21%,1.96%,-2.34%,-49.15%,-43.65%,-46.51%,,0.14,2.70%,3.58%,0.31%,-1.12%,-15.91%,-17.43%,8.59%,-71.04%,89.55%,50.11,0.00%,0.00%,,349.37,0.91,4.17,0.00%,0,,,11/20/2015,,
130,"CANF","Can-Fite BioPharma Ltd.","Healthcare","Biotechnology","Israel",28.36,,,,35.23,2.92,,,,,-1.47,63.60%,45.80%,,,,,-81.70%,15.41,14.76,1.19%,0.00%,7.72%,,2.03%,0.68,,,,,,,,,,,-3.16%,-0.81%,5.08%,3.37%,-37.84%,-44.24%,,0.11,3.18%,6.25%,-1.55%,0.40%,-2.16%,-17.12%,12.20%,-54.69%,70.37%,48.59,-1.08%,1.09%,2.00,444.35,1.60,1.84,0.00%,711787,11/30/2020 8:30:00 AM,,11/1/2012,1.83,-0.54%
131,"PTI","Proteostasis Therapeutics, Inc.","Healthcare","Biotechnology","USA",58.94,,,,,1.56,1.44,,,,-0.75,28.00%,-22.90%,5.70%,,-0.60%,37.70%,,52.18,43.76,15.30%,0.00%,22.10%,28.64%,2.50%,1.93,-56.20%,-78.60%,-98.00%,6.80,6.80,0.00,0.01,,,,-5.93%,6.73%,3.74%,-25.50%,-25.50%,-51.32%,1.12,0.09,7.63%,8.05%,0.05%,0.95%,-14.45%,-17.78%,18.29%,-59.19%,27.59%,49.29,0.00%,0.00%,2.00,567.11,3.89,1.11,0.00%,0,,,2/11/2016,,
132,"SONN","Sonnet BioTherapeutics Holdings, Inc.","Healthcare","Biotechnology","USA",31.23,,,,1.81,11.55,4.28,,,,-34.55,89.10%,,45.70%,,,68.40%,,13.52,12.95,6.40%,0.00%,3.30%,52.71%,10.92%,2.01,,,,1.60,,0.03,0.03,6.00%,,,-10.12%,-4.94%,-4.55%,-47.26%,-84.14%,-84.94%,0.74,0.17,5.94%,7.52%,-10.08%,-10.46%,-45.20%,-24.01%,5.00%,-95.77%,5.00%,39.62,0.00%,0.00%,2.00,704.48,1.27,2.31,0.00%,894489,,,7/27/2005,2.30,-0.43%
133,"TAT","TransAtlantic Petroleum Ltd.","Energy","Oil & Gas E&P","USA",18.78,,,,0.47,,,,,,-0.54,,,,,,,-41.10%,76.34,34.27,56.04%,0.00%,13.57%,,9.93%,1.39,,,,,,,,,,,-1.48%,17.25%,-0.20%,-20.65%,-44.10%,-49.62%,,0.02,5.83%,9.95%,-3.48%,0.12%,-2.97%,-29.69%,25.77%,-70.71%,105.00%,48.42,0.00%,0.00%,3.00,2440.75,0.41,0.25,0.00%,0,11/16/2020 4:30:00 PM,,10/20/2003,,
134,"HOFV","Hall of Fame Resort & Entertainment Company","Communication Services","Entertainment","USA",75.26,,,,14.20,0.29,9.53,,,,-2.11,-103.70%,,,,,-748.20%,-22.90%,32.58,14.90,38.70%,1.51%,1.50%,78.76%,0.86%,0.04,-44.50%,-64.30%,,,,0.00,0.72,,,,-2.92%,-1.48%,-48.05%,-83.63%,-81.72%,-82.15%,,0.15,4.42%,6.43%,-3.76%,-24.74%,-73.89%,-79.38%,22.02%,-89.20%,22.02%,40.78,2.31%,-2.26%,,3504.45,0.29,1.33,0.00%,1033805,,,3/12/2018,,
135,"ADIL","Adial Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",27.10,,,,,3.50,3.66,,,,-0.82,64.30%,28.10%,,,,-46.10%,,13.65,11.69,17.53%,-11.82%,9.90%,-7.12%,3.11%,0.14,-121.30%,-132.80%,,7.50,7.50,0.00,0.00,,,,-2.15%,5.20%,41.09%,30.00%,-16.14%,-24.48%,,0.14,5.44%,7.86%,-7.17%,-2.44%,15.46%,-22.88%,10.30%,-54.50%,82.00%,45.38,-0.55%,0.55%,2.00,2586.70,0.07,1.82,0.00%,169648,,,7/27/2018,,
136,"BLRX","BioLineRx Ltd.","Healthcare","Biotechnology","Israel",59.27,,,,,2.08,,,,,-1.97,45.50%,0.70%,,,,,,22.62,19.77,,,28.83%,,11.46%,0.40,,,,,,,,,,,-27.62%,-0.76%,60.74%,48.86%,23.58%,16.44%,,0.31,12.49%,10.17%,2.47%,17.06%,40.80%,-29.57%,87.14%,-29.57%,146.96%,52.16,0.77%,-0.76%,1.70,5636.66,0.22,2.62,0.00%,1247103,11/23/2020 8:30:00 AM,,7/25/2011,2.64,0.76%
137,"RGLS","Regulus Therapeutics Inc.","Healthcare","Biotechnology","USA",52.06,,,,10.41,7.05,2.92,,,,-0.75,80.70%,6.50%,41.30%,39.60%,-2.30%,84.60%,27677.80%,38.14,36.65,5.10%,,22.80%,21.28%,1.90%,0.48,-57.50%,-150.70%,-48.10%,1.40,1.40,0.00,1.74,,,,25.89%,123.81%,196.72%,72.58%,114.48%,58.43%,2.26,0.14,14.39%,14.70%,50.88%,103.63%,117.68%,-8.44%,213.33%,-18.97%,233.96%,81.15,-0.70%,0.71%,2.70,1454.39,1.29,1.41,0.00%,1879749,11/5/2020 4:30:00 PM,1.00,10/4/2012,1.44,2.13%
138,"SYBX","Synlogic, Inc.","Healthcare","Biotechnology","USA",81.53,,,,45.30,0.69,0.80,,,,-1.64,16.40%,10.80%,23.60%,,,6.20%,,36.30,28.21,0.10%,0.00%,39.90%,-8.62%,3.60%,0.92,-34.40%,-41.60%,-34.60%,16.40,16.40,0.00,0.00,,,,0.00%,11.65%,19.17%,13.30%,0.88%,-10.85%,2.22,0.22,5.13%,11.97%,-0.58%,8.02%,8.15%,-42.36%,29.21%,-42.36%,70.37%,52.95,1.77%,-1.74%,1.60,1103.02,0.32,2.30,0.00%,357771,11/5/2020 8:30:00 AM,,10/1/2015,2.30,0.00%
139,"CNET","ZW Data Action Technologies Inc.","Communication Services","Advertising Agencies","China",33.56,,,,0.73,3.05,67.12,111.87,,,-0.19,91.70%,,44.30%,10.00%,8.90%,-161.30%,-20.60%,21.72,20.19,22.54%,0.00%,0.40%,-3.67%,0.63%,0.07,-22.30%,-37.00%,-14.50%,1.30,1.30,0.01,0.01,9.50%,-9.00%,-8.70%,-1.54%,-12.33%,2.40%,4.92%,8.47%,9.87%,1.79,0.19,8.14%,11.71%,-12.85%,-12.94%,9.94%,-59.75%,4.07%,-59.75%,136.99%,43.33,0.00%,0.00%,,1780.51,0.27,1.28,0.00%,473704,,,10/15/2007,1.29,0.77%
140,"HALL","Hallmark Financial Services, Inc.","Financial","Insurance - Property & Casualty","USA",60.39,,14.76,,0.12,0.34,0.32,,,,-6.60,-106.10%,200.00%,-15.40%,4.10%,7.60%,-634.10%,4.10%,18.14,16.86,7.06%,0.00%,52.80%,-18.58%,0.94%,0.86,-8.20%,-57.60%,1.30%,,,0.60,0.60,,-28.60%,-24.60%,-2.06%,1.22%,25.76%,7.79%,-80.81%,-81.10%,1.47,0.18,3.77%,4.81%,-1.46%,5.15%,0.83%,-14.47%,26.82%,-82.52%,45.18%,50.86,-1.19%,0.90%,2.50,185.55,0.36,3.31,-0.30%,66809,,5.50,9/18/1989,,
141,"SPCB","SuperCom Ltd.","Industrials","Security & Protection Services","Israel",19.83,,,,1.67,2.07,198.34,,,,-0.73,31.10%,,-29.00%,,-11.10%,,-16.40%,16.15,14.21,16.80%,0.00%,14.30%,253.50%,4.45%,0.44,,,-35.90%,1.60,1.40,1.71,1.76,35.50%,-68.10%,,0.94%,38.33%,34.88%,-41.89%,74.23%,73.42%,0.40,0.10,7.59%,10.59%,1.58%,16.26%,-2.21%,-35.15%,40.79%,-65.37%,328.00%,55.73,0.94%,-1.40%,3.00,1436.45,0.62,1.07,-0.47%,897138,,,1/26/2004,1.07,0.00%
142,"CDTX","Cidara Therapeutics, Inc.","Healthcare","Biotechnology","USA",94.57,,,,9.27,3.12,2.08,,,,-1.65,48.80%,-7.10%,-9.90%,,,-619.50%,-87.40%,43.21,35.34,0.90%,33.17%,65.30%,5.77%,4.44%,5.36,-92.70%,-165.60%,-87.30%,1.80,1.80,0.00,0.27,,,,2.91%,-12.40%,-27.40%,-47.00%,-16.54%,-44.79%,1.68,0.17,6.94%,7.87%,-2.45%,-13.98%,-30.84%,-35.47%,15.93%,-52.58%,62.31%,43.97,-3.21%,2.83%,1.70,292.52,1.66,2.11,-0.47%,486081,11/5/2020 4:30:00 PM,,4/15/2015,2.10,-0.47%
143,"KERN","Akerna Corp.","Healthcare","Health Information Services","USA",78.04,,,,5.96,1.45,5.46,,,,-1.38,36.20%,38.60%,,,,-57.70%,15.60%,14.06,11.46,1.50%,0.00%,9.30%,21.06%,6.42%,0.44,-34.20%,-57.90%,-35.90%,1.00,1.00,0.15,0.42,50.00%,,,5.19%,21.84%,-0.52%,-52.70%,-54.17%,-54.33%,,0.40,7.83%,13.14%,1.92%,9.33%,-35.39%,-23.09%,76.50%,-66.67%,76.50%,53.79,-1.54%,1.04%,2.00,1675.15,0.50,3.83,-0.52%,842734,9/24/2020 8:30:00 AM,,2/26/2018,3.86,0.78%
144,"ASTC","Astrotech Corporation","Industrials","Aerospace & Defense","USA",37.15,,,,61.92,,19.55,,,,-1.24,14.10%,,12.90%,,-1.00%,26.10%,13900.00%,18.56,14.53,13.37%,0.00%,5.60%,5.86%,0.54%,0.02,-164.60%,,-219.30%,0.70,0.50,,,10.40%,,,2.13%,10.34%,28.85%,-33.56%,6.08%,6.67%,-0.76,0.13,7.33%,7.13%,2.06%,1.47%,-18.33%,-68.89%,22.44%,-75.35%,94.90%,52.30,-0.52%,0.00%,,3356.46,0.12,1.91,-0.52%,402307,,,12/21/1995,1.95,2.09%
145,"BHAT","Fujian Blue Hat Interactive Entertainment Technology Ltd.","Communication Services","Electronic Gaming & Multimedia","China",31.24,3.03,,,1.47,0.65,2.74,,,,0.28,13.50%,,,,,-88.40%,-66.70%,35.14,12.87,64.75%,0.00%,2.50%,172.31%,5.10%,0.92,,,17.80%,3.40,3.40,0.00,0.04,,,,-8.07%,-1.78%,-15.53%,-32.42%,-65.66%,-57.98%,,0.06,5.37%,7.01%,-6.23%,-4.36%,-18.58%,-26.94%,10.33%,-68.77%,33.20%,42.44,-0.57%,0.04%,,710.68,0.72,0.84,-0.53%,511742,,,7/26/2019,0.85,0.74%
146,"AREC","American Resources Corporation","Energy","Thermal Coal","USA",62.02,,5.93,,8.50,,77.52,,,,-1.53,20.60%,264.70%,,,,101.60%,-83.30%,26.79,16.28,31.20%,0.00%,1.10%,-18.62%,3.49%,0.15,-129.90%,123.00%,,0.10,0.00,,,,,,-9.29%,12.93%,19.42%,39.50%,207.86%,163.49%,,0.17,7.14%,10.83%,-8.05%,1.39%,24.99%,-32.10%,30.95%,-66.53%,415.63%,47.29,-1.79%,1.20%,2.50,3900.13,0.16,1.65,-0.60%,631457,,,11/25/2015,1.66,0.61%
147,"ECOR","electroCore, Inc.","Healthcare","Medical Instruments & Supplies","USA",77.11,,,,24.10,2.53,2.98,,,,-0.79,19.40%,27.10%,,,,72.00%,57.10%,44.03,31.91,29.80%,0.00%,12.80%,-0.20%,2.00%,1.17,-80.50%,-113.50%,-189.00%,4.90,4.80,0.05,0.07,59.60%,,,-9.50%,5.88%,-2.99%,94.92%,19.12%,1.89%,,0.11,6.35%,6.79%,-1.14%,-0.54%,18.45%,-15.71%,15.00%,-51.21%,402.97%,47.05,1.90%,-2.47%,2.00,543.76,0.96,1.61,-0.62%,520998,11/12/2020 4:30:00 PM,,6/22/2018,1.62,0.62%
148,"COCP","Cocrystal Pharma, Inc.","Healthcare","Biotechnology","USA",92.06,,,,48.46,1.74,2.90,,,,-1.58,13.70%,15.00%,,,273.80%,17.60%,0.00%,57.56,48.65,29.04%,0.00%,23.80%,101.32%,3.74%,0.53,-135.70%,-146.10%,-187.60%,12.60,12.60,0.00,0.00,,,,2.72%,69.85%,58.73%,2.03%,251.16%,204.74%,1.17,0.19,12.10%,17.36%,-6.48%,29.30%,25.71%,-36.71%,97.37%,-50.66%,270.37%,53.18,-2.60%,1.99%,2.00,3437.91,0.35,1.50,-0.66%,1217463,,,4/1/2008,1.50,0.00%
149,"SYNC","Synacor, Inc.","Technology","Software - Infrastructure","USA",62.24,,,,0.74,1.80,14.47,,,,-0.31,-18.80%,83.90%,13.30%,25.00%,2.70%,-5.20%,-41.10%,39.50,33.95,3.00%,0.00%,45.60%,-0.36%,0.09%,0.40,-17.80%,-32.10%,-18.60%,0.90,0.90,0.04,0.07,49.00%,-13.30%,-14.50%,-3.87%,5.67%,9.56%,33.04%,-1.97%,-1.97%,0.65,0.08,4.65%,5.61%,2.03%,4.25%,17.53%,-9.20%,23.33%,-13.45%,87.27%,53.69,-1.33%,0.67%,2.30,80.36,0.72,1.48,-0.67%,57915,11/11/2020 4:30:00 PM,2.17,2/10/2012,1.48,0.00%
150,"CPSS","Consumer Portfolio Services, Inc.","Financial","Credit Services","USA",94.22,5.68,5.75,0.28,0.30,0.74,8.34,0.40,,0.00%,0.74,-62.20%,-19.49%,-24.60%,20.00%,2.90%,106.40%,-13.70%,22.67,14.07,2.50%,-21.51%,49.90%,0.03%,1.78%,1.71,0.70%,12.20%,0.20%,,,16.59,16.59,66.60%,11.80%,5.50%,3.21%,4.50%,27.44%,52.55%,27.83%,24.04%,2.59,0.20,6.30%,4.02%,1.98%,2.60%,32.63%,-11.32%,22.42%,-18.95%,315.00%,56.69,0.16%,-0.87%,2.00,145.83,0.24,4.15,-0.72%,35091,10/20/2020 8:30:00 AM,4.50,10/22/1992,4.14,-0.24%
151,"SVRA","Savara Inc.","Healthcare","Biotechnology","USA",70.31,,,,234.36,1.08,0.75,,,,-1.34,-5.70%,37.50%,34.70%,,,38.30%,,60.29,45.22,0.40%,0.00%,41.50%,-10.63%,1.59%,2.87,-56.20%,-77.40%,,12.60,12.60,0.33,0.00,,,,9.60%,16.10%,16.10%,-50.54%,-25.14%,-69.42%,1.21,0.12,9.08%,9.65%,2.64%,12.90%,-25.68%,-9.33%,36.66%,-75.18%,36.66%,56.34,-0.73%,0.00%,2.00,250.87,1.25,1.36,-0.73%,314727,11/5/2020 4:30:00 PM,,10/16/2000,1.36,0.00%
152,"NWHM","The New Home Company Inc.","Consumer Cyclical","Residential Construction","USA",90.24,,,,0.15,0.44,0.71,0.73,,,-1.83,42.30%,,-27.20%,25.00%,34.90%,128.20%,-21.00%,18.23,12.72,0.20%,0.00%,61.40%,5.27%,0.79%,1.63,-6.10%,-16.30%,-0.70%,,,1.46,1.46,10.50%,-6.20%,-5.90%,-2.04%,-11.62%,3.90%,55.52%,-2.04%,2.79%,2.69,0.24,4.99%,4.89%,-9.70%,-10.53%,23.91%,-19.76%,1.06%,-20.83%,405.16%,31.51,-1.04%,0.21%,3.00,61.62,0.76,4.75,-0.84%,46627,11/2/2020 8:30:00 AM,,1/31/2014,,
153,"CTXR","Citius Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",59.53,,0.50,,,1.61,7.00,,,,-0.55,33.90%,353.06%,-6.20%,,,43.80%,,41.60,39.44,22.20%,0.00%,13.40%,3.53%,2.44%,1.26,-53.90%,-69.20%,,2.40,2.40,0.01,0.01,,,,3.74%,18.27%,7.77%,27.59%,46.01%,8.82%,1.55,0.06,4.74%,6.62%,1.32%,5.57%,12.47%,-13.39%,26.02%,-44.16%,165.06%,53.55,-0.90%,0.00%,2.00,765.31,0.56,1.10,-0.90%,430678,,,10/2/2014,,
154,"HDSN","Hudson Technologies, Inc.","Basic Materials","Specialty Chemicals","USA",44.88,,220.00,,0.30,1.04,4.88,1.93,,,-0.26,53.50%,100.00%,36.28%,30.00%,23.80%,-98.60%,-9.00%,42.66,32.17,11.10%,-2.27%,38.10%,1.04%,3.14%,1.63,-6.20%,-25.30%,-11.40%,1.80,0.70,1.76,1.91,23.00%,2.00%,-7.40%,-10.57%,-5.17%,-2.65%,6.80%,29.41%,12.53%,1.28,0.13,9.30%,11.96%,-19.11%,-10.38%,4.86%,-38.42%,7.92%,-38.42%,109.62%,40.34,-4.39%,3.64%,3.00,619.09,1.55,1.09,-0.91%,958245,11/5/2020 4:30:00 PM,1.32,11/1/1994,1.05,-3.67%
